"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"02/01/2022 04:00 - 02/01/2022 05:00","BZN|BG","3438.00","3887.00"
"02/01/2022 05:00 - 02/01/2022 06:00","BZN|BG","3543.00","3924.00"
"02/01/2022 06:00 - 02/01/2022 07:00","BZN|BG","3738.00","3957.00"
"02/01/2022 07:00 - 02/01/2022 08:00","BZN|BG","4094.00","4012.00"
"02/01/2022 08:00 - 02/01/2022 09:00","BZN|BG","4396.00","4426.00"
"02/01/2022 09:00 - 02/01/2022 10:00","BZN|BG","4523.00","4522.00"
"02/01/2022 10:00 - 02/01/2022 11:00","BZN|BG","4485.00","4520.00"
"02/01/2022 11:00 - 02/01/2022 12:00","BZN|BG","4398.00","4475.00"
"02/01/2022 12:00 - 02/01/2022 13:00","BZN|BG","4266.00","4464.00"
"02/01/2022 13:00 - 02/01/2022 14:00","BZN|BG","4175.00","4338.00"
"02/01/2022 14:00 - 02/01/2022 15:00","BZN|BG","4195.00","4420.00"
"02/01/2022 15:00 - 02/01/2022 16:00","BZN|BG","4399.00","4635.00"
"02/01/2022 16:00 - 02/01/2022 17:00","BZN|BG","4889.00","5118.00"
"02/01/2022 17:00 - 02/01/2022 18:00","BZN|BG","5100.00","5550.00"
"02/01/2022 18:00 - 02/01/2022 19:00","BZN|BG","5005.00","5522.00"
"02/01/2022 19:00 - 02/01/2022 20:00","BZN|BG","4845.00","5340.00"
"02/01/2022 20:00 - 02/01/2022 21:00","BZN|BG","4652.00","5124.00"
"02/01/2022 21:00 - 02/01/2022 22:00","BZN|BG","4521.00","5056.00"
"02/01/2022 22:00 - 02/01/2022 23:00","BZN|BG","4298.00","4832.00"
"02/01/2022 23:00 - 03/01/2022 00:00","BZN|BG","3995.00","3878.00"
"03/01/2022 00:00 - 03/01/2022 01:00","BZN|BG","3772.00","3626.00"
"03/01/2022 01:00 - 03/01/2022 02:00","BZN|BG","3633.00","3484.00"
"03/01/2022 02:00 - 03/01/2022 03:00","BZN|BG","3577.00","3440.00"
"03/01/2022 03:00 - 03/01/2022 04:00","BZN|BG","3583.00","3444.00"
"03/01/2022 04:00 - 03/01/2022 05:00","BZN|BG","3653.00","3506.00"
"03/01/2022 05:00 - 03/01/2022 06:00","BZN|BG","3795.00","3655.00"
"03/01/2022 06:00 - 03/01/2022 07:00","BZN|BG","4035.00","3908.00"
"03/01/2022 07:00 - 03/01/2022 08:00","BZN|BG","4475.00","4353.00"
"03/01/2022 08:00 - 03/01/2022 09:00","BZN|BG","4856.00","4694.00"
"03/01/2022 09:00 - 03/01/2022 10:00","BZN|BG","4946.00","4793.00"
"03/01/2022 10:00 - 03/01/2022 11:00","BZN|BG","4886.00","4767.00"
"03/01/2022 11:00 - 03/01/2022 12:00","BZN|BG","4742.00","4703.00"
"03/01/2022 12:00 - 03/01/2022 13:00","BZN|BG","4643.00","4588.00"
"03/01/2022 13:00 - 03/01/2022 14:00","BZN|BG","4580.00","4554.00"
"03/01/2022 14:00 - 03/01/2022 15:00","BZN|BG","4567.00","4562.00"
"03/01/2022 15:00 - 03/01/2022 16:00","BZN|BG","4785.00","4780.00"
"03/01/2022 16:00 - 03/01/2022 17:00","BZN|BG","5223.00","5152.00"
"03/01/2022 17:00 - 03/01/2022 18:00","BZN|BG","5376.00","5209.00"
"03/01/2022 18:00 - 03/01/2022 19:00","BZN|BG","5339.00","5043.00"
"03/01/2022 19:00 - 03/01/2022 20:00","BZN|BG","5158.00","4781.00"
"03/01/2022 20:00 - 03/01/2022 21:00","BZN|BG","4886.00","4554.00"
"03/01/2022 21:00 - 03/01/2022 22:00","BZN|BG","4676.00","4404.00"
"03/01/2022 22:00 - 03/01/2022 23:00","BZN|BG","4351.00","4176.00"
"03/01/2022 23:00 - 04/01/2022 00:00","BZN|BG","3995.00","4005.00"
"04/01/2022 00:00 - 04/01/2022 01:00","BZN|BG","3732.00","3781.00"
"04/01/2022 01:00 - 04/01/2022 02:00","BZN|BG","3658.00","3667.00"
"04/01/2022 02:00 - 04/01/2022 03:00","BZN|BG","3641.00","3651.00"
"04/01/2022 03:00 - 04/01/2022 04:00","BZN|BG","3678.00","3640.00"
"04/01/2022 04:00 - 04/01/2022 05:00","BZN|BG","3858.00","3758.00"
"04/01/2022 05:00 - 04/01/2022 06:00","BZN|BG","4346.00","4154.00"
"04/01/2022 06:00 - 04/01/2022 07:00","BZN|BG","4874.00","4591.00"
"04/01/2022 07:00 - 04/01/2022 08:00","BZN|BG","5325.00","4885.00"
"04/01/2022 08:00 - 04/01/2022 09:00","BZN|BG","5555.00","5111.00"
"04/01/2022 09:00 - 04/01/2022 10:00","BZN|BG","5415.00","5160.00"
"04/01/2022 10:00 - 04/01/2022 11:00","BZN|BG","5247.00","5143.00"
"04/01/2022 11:00 - 04/01/2022 12:00","BZN|BG","5015.00","5090.00"
"04/01/2022 12:00 - 04/01/2022 13:00","BZN|BG","4916.00","5071.00"
"04/01/2022 13:00 - 04/01/2022 14:00","BZN|BG","4835.00","5022.00"
"04/01/2022 14:00 - 04/01/2022 15:00","BZN|BG","4855.00","5033.00"
"04/01/2022 15:00 - 04/01/2022 16:00","BZN|BG","4995.00","5123.00"
"04/01/2022 16:00 - 04/01/2022 17:00","BZN|BG","5388.00","5309.00"
"04/01/2022 17:00 - 04/01/2022 18:00","BZN|BG","5658.00","5480.00"
"04/01/2022 18:00 - 04/01/2022 19:00","BZN|BG","5607.00","5443.00"
"04/01/2022 19:00 - 04/01/2022 20:00","BZN|BG","5462.00","5205.00"
"04/01/2022 20:00 - 04/01/2022 21:00","BZN|BG","5222.00","4985.00"
"04/01/2022 21:00 - 04/01/2022 22:00","BZN|BG","4996.00","4844.00"
"04/01/2022 22:00 - 04/01/2022 23:00","BZN|BG","4675.00","4506.00"
"04/01/2022 23:00 - 05/01/2022 00:00","BZN|BG","4284.00","4097.00"
"05/01/2022 00:00 - 05/01/2022 01:00","BZN|BG","4072.00","3864.00"
"05/01/2022 01:00 - 05/01/2022 02:00","BZN|BG","3968.00","3741.00"
"05/01/2022 02:00 - 05/01/2022 03:00","BZN|BG","3923.00","3686.00"
"05/01/2022 03:00 - 05/01/2022 04:00","BZN|BG","3971.00","3697.00"
"05/01/2022 04:00 - 05/01/2022 05:00","BZN|BG","4120.00","3860.00"
"05/01/2022 05:00 - 05/01/2022 06:00","BZN|BG","4591.00","4400.00"
"05/01/2022 06:00 - 05/01/2022 07:00","BZN|BG","5099.00","4890.00"
"05/01/2022 07:00 - 05/01/2022 08:00","BZN|BG","5495.00","5277.00"
"05/01/2022 08:00 - 05/01/2022 09:00","BZN|BG","5614.00","5470.00"
"05/01/2022 09:00 - 05/01/2022 10:00","BZN|BG","5392.00","5353.00"
"05/01/2022 10:00 - 05/01/2022 11:00","BZN|BG","5222.00","5204.00"
"05/01/2022 11:00 - 05/01/2022 12:00","BZN|BG","4977.00","5083.00"
"05/01/2022 12:00 - 05/01/2022 13:00","BZN|BG","4857.00","5050.00"
"05/01/2022 13:00 - 05/01/2022 14:00","BZN|BG","4772.00","5061.00"
"05/01/2022 14:00 - 05/01/2022 15:00","BZN|BG","4773.00","5091.00"
"05/01/2022 15:00 - 05/01/2022 16:00","BZN|BG","4951.00","5262.00"
"05/01/2022 16:00 - 05/01/2022 17:00","BZN|BG","5338.00","5534.00"
"05/01/2022 17:00 - 05/01/2022 18:00","BZN|BG","5652.00","5650.00"
"05/01/2022 18:00 - 05/01/2022 19:00","BZN|BG","5615.00","5415.00"
"05/01/2022 19:00 - 05/01/2022 20:00","BZN|BG","5415.00","5149.00"
"05/01/2022 20:00 - 05/01/2022 21:00","BZN|BG","5166.00","4905.00"
"05/01/2022 21:00 - 05/01/2022 22:00","BZN|BG","5000.00","4763.00"
"05/01/2022 22:00 - 05/01/2022 23:00","BZN|BG","4648.00","4566.00"
"05/01/2022 23:00 - 06/01/2022 00:00","BZN|BG","4283.00","4368.00"
"06/01/2022 00:00 - 06/01/2022 01:00","BZN|BG","4011.00","4128.00"
"06/01/2022 01:00 - 06/01/2022 02:00","BZN|BG","3901.00","4016.00"
"06/01/2022 02:00 - 06/01/2022 03:00","BZN|BG","3866.00","3969.00"
"06/01/2022 03:00 - 06/01/2022 04:00","BZN|BG","3919.00","3984.00"
"06/01/2022 04:00 - 06/01/2022 05:00","BZN|BG","4069.00","4125.00"
"06/01/2022 05:00 - 06/01/2022 06:00","BZN|BG","4518.00","4555.00"
"06/01/2022 06:00 - 06/01/2022 07:00","BZN|BG","4997.00","5088.00"
"06/01/2022 07:00 - 06/01/2022 08:00","BZN|BG","5360.00","5400.00"
"06/01/2022 08:00 - 06/01/2022 09:00","BZN|BG","5463.00","5545.00"
"06/01/2022 09:00 - 06/01/2022 10:00","BZN|BG","5293.00","5556.00"
"06/01/2022 10:00 - 06/01/2022 11:00","BZN|BG","5137.00","5402.00"
"06/01/2022 11:00 - 06/01/2022 12:00","BZN|BG","4932.00","5178.00"
"06/01/2022 12:00 - 06/01/2022 13:00","BZN|BG","4858.00","5039.00"
"06/01/2022 13:00 - 06/01/2022 14:00","BZN|BG","4785.00","4993.00"
"06/01/2022 14:00 - 06/01/2022 15:00","BZN|BG","4773.00","5058.00"
"06/01/2022 15:00 - 06/01/2022 16:00","BZN|BG","4918.00","5263.00"
"06/01/2022 16:00 - 06/01/2022 17:00","BZN|BG","5293.00","5615.00"
"06/01/2022 17:00 - 06/01/2022 18:00","BZN|BG","5572.00","5730.00"
"06/01/2022 18:00 - 06/01/2022 19:00","BZN|BG","5509.00","5586.00"
"06/01/2022 19:00 - 06/01/2022 20:00","BZN|BG","5338.00","5354.00"
"06/01/2022 20:00 - 06/01/2022 21:00","BZN|BG","5102.00","5126.00"
"06/01/2022 21:00 - 06/01/2022 22:00","BZN|BG","4957.00","4978.00"
"06/01/2022 22:00 - 06/01/2022 23:00","BZN|BG","4653.00","4772.00"
"06/01/2022 23:00 - 07/01/2022 00:00","BZN|BG","4284.00","4332.00"
"07/01/2022 00:00 - 07/01/2022 01:00","BZN|BG","4097.00","4074.00"
"07/01/2022 01:00 - 07/01/2022 02:00","BZN|BG","4003.00","3954.00"
"07/01/2022 02:00 - 07/01/2022 03:00","BZN|BG","3962.00","3903.00"
"07/01/2022 03:00 - 07/01/2022 04:00","BZN|BG","3981.00","3928.00"
"07/01/2022 04:00 - 07/01/2022 05:00","BZN|BG","4122.00","4090.00"
"07/01/2022 05:00 - 07/01/2022 06:00","BZN|BG","4555.00","4560.00"
"07/01/2022 06:00 - 07/01/2022 07:00","BZN|BG","5047.00","5050.00"
"07/01/2022 07:00 - 07/01/2022 08:00","BZN|BG","5444.00","5465.00"
"07/01/2022 08:00 - 07/01/2022 09:00","BZN|BG","5632.00","5605.00"
"07/01/2022 09:00 - 07/01/2022 10:00","BZN|BG","5584.00","5542.00"
"07/01/2022 10:00 - 07/01/2022 11:00","BZN|BG","5525.00","5389.00"
"07/01/2022 11:00 - 07/01/2022 12:00","BZN|BG","5400.00","5163.00"
"07/01/2022 12:00 - 07/01/2022 13:00","BZN|BG","5380.00","5041.00"
"07/01/2022 13:00 - 07/01/2022 14:00","BZN|BG","5365.00","5000.00"
"07/01/2022 14:00 - 07/01/2022 15:00","BZN|BG","5388.00","5061.00"
"07/01/2022 15:00 - 07/01/2022 16:00","BZN|BG","5483.00","5250.00"
"07/01/2022 16:00 - 07/01/2022 17:00","BZN|BG","5672.00","5577.00"
"07/01/2022 17:00 - 07/01/2022 18:00","BZN|BG","5803.00","5713.00"
"07/01/2022 18:00 - 07/01/2022 19:00","BZN|BG","5633.00","5569.00"
"07/01/2022 19:00 - 07/01/2022 20:00","BZN|BG","5387.00","5319.00"
"07/01/2022 20:00 - 07/01/2022 21:00","BZN|BG","5114.00","5064.00"
"07/01/2022 21:00 - 07/01/2022 22:00","BZN|BG","5020.00","4894.00"
"07/01/2022 22:00 - 07/01/2022 23:00","BZN|BG","4776.00","4643.00"
"07/01/2022 23:00 - 08/01/2022 00:00","BZN|BG","4492.00","4299.00"
"08/01/2022 00:00 - 08/01/2022 01:00","BZN|BG","4233.00","4100.00"
"08/01/2022 01:00 - 08/01/2022 02:00","BZN|BG","4102.00","4022.00"
"08/01/2022 02:00 - 08/01/2022 03:00","BZN|BG","4015.00","3911.00"
"08/01/2022 03:00 - 08/01/2022 04:00","BZN|BG","4033.00","3905.00"
"08/01/2022 04:00 - 08/01/2022 05:00","BZN|BG","4087.00","4000.00"
"08/01/2022 05:00 - 08/01/2022 06:00","BZN|BG","4256.00","4200.00"
"08/01/2022 06:00 - 08/01/2022 07:00","BZN|BG","4506.00","4615.00"
"08/01/2022 07:00 - 08/01/2022 08:00","BZN|BG","4968.00","5000.00"
"08/01/2022 08:00 - 08/01/2022 09:00","BZN|BG","5353.00","5233.00"
"08/01/2022 09:00 - 08/01/2022 10:00","BZN|BG","5541.00","5286.00"
"08/01/2022 10:00 - 08/01/2022 11:00","BZN|BG","5547.00","5134.00"
"08/01/2022 11:00 - 08/01/2022 12:00","BZN|BG","5472.00","5022.00"
"08/01/2022 12:00 - 08/01/2022 13:00","BZN|BG","5340.00","4976.00"
"08/01/2022 13:00 - 08/01/2022 14:00","BZN|BG","5229.00","4954.00"
"08/01/2022 14:00 - 08/01/2022 15:00","BZN|BG","5197.00","4996.00"
"08/01/2022 15:00 - 08/01/2022 16:00","BZN|BG","5292.00","5129.00"
"08/01/2022 16:00 - 08/01/2022 17:00","BZN|BG","5548.00","5401.00"
"08/01/2022 17:00 - 08/01/2022 18:00","BZN|BG","5642.00","5496.00"
"08/01/2022 18:00 - 08/01/2022 19:00","BZN|BG","5486.00","5422.00"
"08/01/2022 19:00 - 08/01/2022 20:00","BZN|BG","5251.00","5224.00"
"08/01/2022 20:00 - 08/01/2022 21:00","BZN|BG","5008.00","4982.00"
"08/01/2022 21:00 - 08/01/2022 22:00","BZN|BG","4930.00","4841.00"
"08/01/2022 22:00 - 08/01/2022 23:00","BZN|BG","4687.00","4567.00"
"08/01/2022 23:00 - 09/01/2022 00:00","BZN|BG","4377.00","4422.00"
"09/01/2022 00:00 - 09/01/2022 01:00","BZN|BG","4136.00","4121.00"
"09/01/2022 01:00 - 09/01/2022 02:00","BZN|BG","4017.00","3989.00"
"09/01/2022 02:00 - 09/01/2022 03:00","BZN|BG","3955.00","3924.00"
"09/01/2022 03:00 - 09/01/2022 04:00","BZN|BG","3924.00","3942.00"
"09/01/2022 04:00 - 09/01/2022 05:00","BZN|BG","3952.00","4054.00"
"09/01/2022 05:00 - 09/01/2022 06:00","BZN|BG","4087.00","4390.00"
"09/01/2022 06:00 - 09/01/2022 07:00","BZN|BG","4267.00","4842.00"
"09/01/2022 07:00 - 09/01/2022 08:00","BZN|BG","4708.00","5004.00"
"09/01/2022 08:00 - 09/01/2022 09:00","BZN|BG","5137.00","5262.00"
"09/01/2022 09:00 - 09/01/2022 10:00","BZN|BG","5326.00","5402.00"
"09/01/2022 10:00 - 09/01/2022 11:00","BZN|BG","5366.00","5301.00"
"09/01/2022 11:00 - 09/01/2022 12:00","BZN|BG","5313.00","5208.00"
"09/01/2022 12:00 - 09/01/2022 13:00","BZN|BG","5215.00","5288.00"
"09/01/2022 13:00 - 09/01/2022 14:00","BZN|BG","5144.00","5287.00"
"09/01/2022 14:00 - 09/01/2022 15:00","BZN|BG","5150.00","5322.00"
"09/01/2022 15:00 - 09/01/2022 16:00","BZN|BG","5321.00","5439.00"
"09/01/2022 16:00 - 09/01/2022 17:00","BZN|BG","5696.00","5654.00"
"09/01/2022 17:00 - 09/01/2022 18:00","BZN|BG","5824.00","5793.00"
"09/01/2022 18:00 - 09/01/2022 19:00","BZN|BG","5712.00","5614.00"
"09/01/2022 19:00 - 09/01/2022 20:00","BZN|BG","5485.00","5342.00"
"09/01/2022 20:00 - 09/01/2022 21:00","BZN|BG","5192.00","5065.00"
"09/01/2022 21:00 - 09/01/2022 22:00","BZN|BG","5042.00","4969.00"
"09/01/2022 22:00 - 09/01/2022 23:00","BZN|BG","4710.00","4706.00"
"09/01/2022 23:00 - 10/01/2022 00:00","BZN|BG","4367.00","4420.00"
"10/01/2022 00:00 - 10/01/2022 01:00","BZN|BG","4114.00","4190.00"
"10/01/2022 01:00 - 10/01/2022 02:00","BZN|BG","3992.00","4044.00"
"10/01/2022 02:00 - 10/01/2022 03:00","BZN|BG","3945.00","4022.00"
"10/01/2022 03:00 - 10/01/2022 04:00","BZN|BG","4001.00","4033.00"
"10/01/2022 04:00 - 10/01/2022 05:00","BZN|BG","4151.00","4300.00"
"10/01/2022 05:00 - 10/01/2022 06:00","BZN|BG","4680.00","4700.00"
"10/01/2022 06:00 - 10/01/2022 07:00","BZN|BG","5189.00","5200.00"
"10/01/2022 07:00 - 10/01/2022 08:00","BZN|BG","5633.00","5600.00"
"10/01/2022 08:00 - 10/01/2022 09:00","BZN|BG","5934.00","5888.00"
"10/01/2022 09:00 - 10/01/2022 10:00","BZN|BG","5900.00","5920.00"
"10/01/2022 10:00 - 10/01/2022 11:00","BZN|BG","5915.00","5839.00"
"10/01/2022 11:00 - 10/01/2022 12:00","BZN|BG","5810.00","5779.00"
"10/01/2022 12:00 - 10/01/2022 13:00","BZN|BG","5828.00","5760.00"
"10/01/2022 13:00 - 10/01/2022 14:00","BZN|BG","5787.00","5707.00"
"10/01/2022 14:00 - 10/01/2022 15:00","BZN|BG","5760.00","5708.00"
"10/01/2022 15:00 - 10/01/2022 16:00","BZN|BG","5810.00","5809.00"
"10/01/2022 16:00 - 10/01/2022 17:00","BZN|BG","5925.00","6013.00"
"10/01/2022 17:00 - 10/01/2022 18:00","BZN|BG","6051.00","6083.00"
"10/01/2022 18:00 - 10/01/2022 19:00","BZN|BG","5954.00","6009.00"
"10/01/2022 19:00 - 10/01/2022 20:00","BZN|BG","5735.00","5842.00"
"10/01/2022 20:00 - 10/01/2022 21:00","BZN|BG","5450.00","5593.00"
"10/01/2022 21:00 - 10/01/2022 22:00","BZN|BG","5258.00","5370.00"
"10/01/2022 22:00 - 10/01/2022 23:00","BZN|BG","4941.00","5050.00"
"10/01/2022 23:00 - 11/01/2022 00:00","BZN|BG","4629.00","4762.00"
"11/01/2022 00:00 - 11/01/2022 01:00","BZN|BG","4423.00","4500.00"
"11/01/2022 01:00 - 11/01/2022 02:00","BZN|BG","4320.00","4400.00"
"11/01/2022 02:00 - 11/01/2022 03:00","BZN|BG","4276.00","4354.00"
"11/01/2022 03:00 - 11/01/2022 04:00","BZN|BG","4325.00","4397.00"
"11/01/2022 04:00 - 11/01/2022 05:00","BZN|BG","4501.00","4563.00"
"11/01/2022 05:00 - 11/01/2022 06:00","BZN|BG","4982.00","5137.00"
"11/01/2022 06:00 - 11/01/2022 07:00","BZN|BG","5467.00","5768.00"
"11/01/2022 07:00 - 11/01/2022 08:00","BZN|BG","5972.00","6088.00"
"11/01/2022 08:00 - 11/01/2022 09:00","BZN|BG","6252.00","6261.00"
"11/01/2022 09:00 - 11/01/2022 10:00","BZN|BG","6267.00","6182.00"
"11/01/2022 10:00 - 11/01/2022 11:00","BZN|BG","6285.00","6111.00"
"11/01/2022 11:00 - 11/01/2022 12:00","BZN|BG","6190.00","6006.00"
"11/01/2022 12:00 - 11/01/2022 13:00","BZN|BG","6152.00","5971.00"
"11/01/2022 13:00 - 11/01/2022 14:00","BZN|BG","6108.00","5962.00"
"11/01/2022 14:00 - 11/01/2022 15:00","BZN|BG","6126.00","6007.00"
"11/01/2022 15:00 - 11/01/2022 16:00","BZN|BG","6157.00","6114.00"
"11/01/2022 16:00 - 11/01/2022 17:00","BZN|BG","6336.00","6306.00"
"11/01/2022 17:00 - 11/01/2022 18:00","BZN|BG","6523.00","6407.00"
"11/01/2022 18:00 - 11/01/2022 19:00","BZN|BG","6452.00","6255.00"
"11/01/2022 19:00 - 11/01/2022 20:00","BZN|BG","6201.00","5989.00"
"11/01/2022 20:00 - 11/01/2022 21:00","BZN|BG","5930.00","5726.00"
"11/01/2022 21:00 - 11/01/2022 22:00","BZN|BG","5792.00","5571.00"
"11/01/2022 22:00 - 11/01/2022 23:00","BZN|BG","5425.00","5325.00"
"11/01/2022 23:00 - 12/01/2022 00:00","BZN|BG","5050.00","4857.00"
"12/01/2022 00:00 - 12/01/2022 01:00","BZN|BG","4780.00","4625.00"
"12/01/2022 01:00 - 12/01/2022 02:00","BZN|BG","4659.00","4543.00"
"12/01/2022 02:00 - 12/01/2022 03:00","BZN|BG","4627.00","4509.00"
"12/01/2022 03:00 - 12/01/2022 04:00","BZN|BG","4675.00","4560.00"
"12/01/2022 04:00 - 12/01/2022 05:00","BZN|BG","4851.00","4744.00"
"12/01/2022 05:00 - 12/01/2022 06:00","BZN|BG","5345.00","5283.00"
"12/01/2022 06:00 - 12/01/2022 07:00","BZN|BG","5862.00","5885.00"
"12/01/2022 07:00 - 12/01/2022 08:00","BZN|BG","6385.00","6362.00"
"12/01/2022 08:00 - 12/01/2022 09:00","BZN|BG","6655.00","6487.00"
"12/01/2022 09:00 - 12/01/2022 10:00","BZN|BG","6589.00","6427.00"
"12/01/2022 10:00 - 12/01/2022 11:00","BZN|BG","6483.00","6383.00"
"12/01/2022 11:00 - 12/01/2022 12:00","BZN|BG","6367.00","6317.00"
"12/01/2022 12:00 - 12/01/2022 13:00","BZN|BG","6284.00","6298.00"
"12/01/2022 13:00 - 12/01/2022 14:00","BZN|BG","6234.00","6287.00"
"12/01/2022 14:00 - 12/01/2022 15:00","BZN|BG","6239.00","6312.00"
"12/01/2022 15:00 - 12/01/2022 16:00","BZN|BG","6277.00","6376.00"
"12/01/2022 16:00 - 12/01/2022 17:00","BZN|BG","6533.00","6509.00"
"12/01/2022 17:00 - 12/01/2022 18:00","BZN|BG","6796.00","6607.00"
"12/01/2022 18:00 - 12/01/2022 19:00","BZN|BG","6727.00","6516.00"
"12/01/2022 19:00 - 12/01/2022 20:00","BZN|BG","6501.00","6290.00"
"12/01/2022 20:00 - 12/01/2022 21:00","BZN|BG","6223.00","6012.00"
"12/01/2022 21:00 - 12/01/2022 22:00","BZN|BG","6045.00","5821.00"
"12/01/2022 22:00 - 12/01/2022 23:00","BZN|BG","5673.00","5465.00"
"12/01/2022 23:00 - 13/01/2022 00:00","BZN|BG","5274.00","5310.00"
"13/01/2022 00:00 - 13/01/2022 01:00","BZN|BG","5005.00","5050.00"
"13/01/2022 01:00 - 13/01/2022 02:00","BZN|BG","4891.00","4953.00"
"13/01/2022 02:00 - 13/01/2022 03:00","BZN|BG","4855.00","4911.00"
"13/01/2022 03:00 - 13/01/2022 04:00","BZN|BG","4918.00","4960.00"
"13/01/2022 04:00 - 13/01/2022 05:00","BZN|BG","5110.00","5133.00"
"13/01/2022 05:00 - 13/01/2022 06:00","BZN|BG","5554.00","5622.00"
"13/01/2022 06:00 - 13/01/2022 07:00","BZN|BG","6075.00","6162.00"
"13/01/2022 07:00 - 13/01/2022 08:00","BZN|BG","6541.00","6620.00"
"13/01/2022 08:00 - 13/01/2022 09:00","BZN|BG","6778.00","6769.00"
"13/01/2022 09:00 - 13/01/2022 10:00","BZN|BG","6685.00","6617.00"
"13/01/2022 10:00 - 13/01/2022 11:00","BZN|BG","6533.00","6492.00"
"13/01/2022 11:00 - 13/01/2022 12:00","BZN|BG","6349.00","6301.00"
"13/01/2022 12:00 - 13/01/2022 13:00","BZN|BG","6232.00","6241.00"
"13/01/2022 13:00 - 13/01/2022 14:00","BZN|BG","6134.00","6207.00"
"13/01/2022 14:00 - 13/01/2022 15:00","BZN|BG","6136.00","6264.00"
"13/01/2022 15:00 - 13/01/2022 16:00","BZN|BG","6277.00","6417.00"
"13/01/2022 16:00 - 13/01/2022 17:00","BZN|BG","6590.00","6749.00"
"13/01/2022 17:00 - 13/01/2022 18:00","BZN|BG","6905.00","7005.00"
"13/01/2022 18:00 - 13/01/2022 19:00","BZN|BG","6843.00","6915.00"
"13/01/2022 19:00 - 13/01/2022 20:00","BZN|BG","6624.00","6679.00"
"13/01/2022 20:00 - 13/01/2022 21:00","BZN|BG","6352.00","6390.00"
"13/01/2022 21:00 - 13/01/2022 22:00","BZN|BG","6223.00","6203.00"
"13/01/2022 22:00 - 13/01/2022 23:00","BZN|BG","5876.00","5830.00"
"13/01/2022 23:00 - 14/01/2022 00:00","BZN|BG","5433.00","5142.00"
"14/01/2022 00:00 - 14/01/2022 01:00","BZN|BG","5183.00","4875.00"
"14/01/2022 01:00 - 14/01/2022 02:00","BZN|BG","5020.00","4775.00"
"14/01/2022 02:00 - 14/01/2022 03:00","BZN|BG","4970.00","4732.00"
"14/01/2022 03:00 - 14/01/2022 04:00","BZN|BG","5033.00","4775.00"
"14/01/2022 04:00 - 14/01/2022 05:00","BZN|BG","5193.00","4929.00"
"14/01/2022 05:00 - 14/01/2022 06:00","BZN|BG","5637.00","5363.00"
"14/01/2022 06:00 - 14/01/2022 07:00","BZN|BG","6173.00","5839.00"
"14/01/2022 07:00 - 14/01/2022 08:00","BZN|BG","6573.00","6255.00"
"14/01/2022 08:00 - 14/01/2022 09:00","BZN|BG","6706.00","6403.00"
"14/01/2022 09:00 - 14/01/2022 10:00","BZN|BG","6563.00","6229.00"
"14/01/2022 10:00 - 14/01/2022 11:00","BZN|BG","6367.00","6080.00"
