"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"03/01/2024 05:00 - 03/01/2024 06:00","BZN|BG","4460.72","3994.00"
"03/01/2024 06:00 - 03/01/2024 07:00","BZN|BG","4952.69","4495.00"
"03/01/2024 07:00 - 03/01/2024 08:00","BZN|BG","5364.60","5121.00"
"03/01/2024 08:00 - 03/01/2024 09:00","BZN|BG","5598.25","5278.00"
"03/01/2024 09:00 - 03/01/2024 10:00","BZN|BG","5555.46","5162.00"
"03/01/2024 10:00 - 03/01/2024 11:00","BZN|BG","5561.18","5049.00"
"03/01/2024 11:00 - 03/01/2024 12:00","BZN|BG","5517.92","4935.00"
"03/01/2024 12:00 - 03/01/2024 13:00","BZN|BG","5486.09","4848.00"
"03/01/2024 13:00 - 03/01/2024 14:00","BZN|BG","5416.75","4810.00"
"03/01/2024 14:00 - 03/01/2024 15:00","BZN|BG","5346.90","4852.00"
"03/01/2024 15:00 - 03/01/2024 16:00","BZN|BG","5353.22","5027.00"
"03/01/2024 16:00 - 03/01/2024 17:00","BZN|BG","5542.31","5312.00"
"03/01/2024 17:00 - 03/01/2024 18:00","BZN|BG","5690.17","5430.00"
"03/01/2024 18:00 - 03/01/2024 19:00","BZN|BG","5645.52","5360.00"
"03/01/2024 19:00 - 03/01/2024 20:00","BZN|BG","5423.84","5092.00"
"03/01/2024 20:00 - 03/01/2024 21:00","BZN|BG","5191.98","4868.00"
"03/01/2024 21:00 - 03/01/2024 22:00","BZN|BG","4949.20","4741.00"
"03/01/2024 22:00 - 03/01/2024 23:00","BZN|BG","4587.39","4404.00"
"03/01/2024 23:00 - 04/01/2024 00:00","BZN|BG","4229.46","4260.00"
"04/01/2024 00:00 - 04/01/2024 01:00","BZN|BG","4008.84","4030.00"
"04/01/2024 01:00 - 04/01/2024 02:00","BZN|BG","3902.75","3905.00"
"04/01/2024 02:00 - 04/01/2024 03:00","BZN|BG","3869.63","3863.00"
"04/01/2024 03:00 - 04/01/2024 04:00","BZN|BG","3890.87","3878.00"
"04/01/2024 04:00 - 04/01/2024 05:00","BZN|BG","4056.94","3990.00"
"04/01/2024 05:00 - 04/01/2024 06:00","BZN|BG","4532.06","4267.00"
"04/01/2024 06:00 - 04/01/2024 07:00","BZN|BG","5039.76","4711.00"
"04/01/2024 07:00 - 04/01/2024 08:00","BZN|BG","5359.65","5237.00"
"04/01/2024 08:00 - 04/01/2024 09:00","BZN|BG","5402.26","5419.00"
"04/01/2024 09:00 - 04/01/2024 10:00","BZN|BG","5224.65","5357.00"
"04/01/2024 10:00 - 04/01/2024 11:00","BZN|BG","5064.72","5218.00"
"04/01/2024 11:00 - 04/01/2024 12:00","BZN|BG","4858.56","5106.00"
"04/01/2024 12:00 - 04/01/2024 13:00","BZN|BG","4730.89","4972.00"
"04/01/2024 13:00 - 04/01/2024 14:00","BZN|BG","4728.40","4900.00"
"04/01/2024 14:00 - 04/01/2024 15:00","BZN|BG","4866.50","4919.00"
"04/01/2024 15:00 - 04/01/2024 16:00","BZN|BG","5097.58","5112.00"
"04/01/2024 16:00 - 04/01/2024 17:00","BZN|BG","5383.57","5400.00"
"04/01/2024 17:00 - 04/01/2024 18:00","BZN|BG","5587.11","5535.00"
"04/01/2024 18:00 - 04/01/2024 19:00","BZN|BG","5554.89","5470.00"
"04/01/2024 19:00 - 04/01/2024 20:00","BZN|BG","5327.14","5249.00"
"04/01/2024 20:00 - 04/01/2024 21:00","BZN|BG","5122.63","5008.00"
"04/01/2024 21:00 - 04/01/2024 22:00","BZN|BG","4934.08","4860.00"
"04/01/2024 22:00 - 04/01/2024 23:00","BZN|BG","4584.17","4509.00"
"04/01/2024 23:00 - 05/01/2024 00:00","BZN|BG","4249.43","4228.00"
"05/01/2024 00:00 - 05/01/2024 01:00","BZN|BG","4015.64","3999.00"
"05/01/2024 01:00 - 05/01/2024 02:00","BZN|BG","3896.18","3882.00"
"05/01/2024 02:00 - 05/01/2024 03:00","BZN|BG","3846.13","3837.00"
"05/01/2024 03:00 - 05/01/2024 04:00","BZN|BG","3893.11","3851.00"
"05/01/2024 04:00 - 05/01/2024 05:00","BZN|BG","4064.47","3970.00"
"05/01/2024 05:00 - 05/01/2024 06:00","BZN|BG","4534.21","4326.00"
"05/01/2024 06:00 - 05/01/2024 07:00","BZN|BG","5009.05","4791.00"
"05/01/2024 07:00 - 05/01/2024 08:00","BZN|BG","5295.71","5312.00"
"05/01/2024 08:00 - 05/01/2024 09:00","BZN|BG","5255.73","5517.00"
"05/01/2024 09:00 - 05/01/2024 10:00","BZN|BG","4978.49","5480.00"
"05/01/2024 10:00 - 05/01/2024 11:00","BZN|BG","4788.13","5380.00"
"05/01/2024 11:00 - 05/01/2024 12:00","BZN|BG","4634.53","5309.00"
"05/01/2024 12:00 - 05/01/2024 13:00","BZN|BG","4554.10","5216.00"
"05/01/2024 13:00 - 05/01/2024 14:00","BZN|BG","4523.40","5162.00"
"05/01/2024 14:00 - 05/01/2024 15:00","BZN|BG","4656.11","5175.00"
"05/01/2024 15:00 - 05/01/2024 16:00","BZN|BG","4865.55","5320.00"
"05/01/2024 16:00 - 05/01/2024 17:00","BZN|BG","5191.13","5544.00"
"05/01/2024 17:00 - 05/01/2024 18:00","BZN|BG","5418.01","5648.00"
"05/01/2024 18:00 - 05/01/2024 19:00","BZN|BG","5390.69","5578.00"
"05/01/2024 19:00 - 05/01/2024 20:00","BZN|BG","5164.57","5377.00"
"05/01/2024 20:00 - 05/01/2024 21:00","BZN|BG","4961.22","5135.00"
"05/01/2024 21:00 - 05/01/2024 22:00","BZN|BG","4796.15","4969.00"
"05/01/2024 22:00 - 05/01/2024 23:00","BZN|BG","4483.28","4623.00"
"05/01/2024 23:00 - 06/01/2024 00:00","BZN|BG","4149.00","4238.00"
"06/01/2024 00:00 - 06/01/2024 01:00","BZN|BG","3900.61","4041.00"
"06/01/2024 01:00 - 06/01/2024 02:00","BZN|BG","3763.59","3920.00"
"06/01/2024 02:00 - 06/01/2024 03:00","BZN|BG","3714.75","3871.00"
"06/01/2024 03:00 - 06/01/2024 04:00","BZN|BG","3722.27","3877.00"
"06/01/2024 04:00 - 06/01/2024 05:00","BZN|BG","3776.90","3938.00"
"06/01/2024 05:00 - 06/01/2024 06:00","BZN|BG","3950.03","4079.00"
"06/01/2024 06:00 - 06/01/2024 07:00","BZN|BG","4220.93","4320.00"
"06/01/2024 07:00 - 06/01/2024 08:00","BZN|BG","4621.39","4677.00"
"06/01/2024 08:00 - 06/01/2024 09:00","BZN|BG","4901.60","4875.00"
"06/01/2024 09:00 - 06/01/2024 10:00","BZN|BG","4925.41","4824.00"
"06/01/2024 10:00 - 06/01/2024 11:00","BZN|BG","4836.38","4727.00"
"06/01/2024 11:00 - 06/01/2024 12:00","BZN|BG","4766.28","4625.00"
"06/01/2024 12:00 - 06/01/2024 13:00","BZN|BG","4682.75","4511.00"
"06/01/2024 13:00 - 06/01/2024 14:00","BZN|BG","4599.58","4435.00"
"06/01/2024 14:00 - 06/01/2024 15:00","BZN|BG","4594.25","4481.00"
"06/01/2024 15:00 - 06/01/2024 16:00","BZN|BG","4732.56","4747.00"
"06/01/2024 16:00 - 06/01/2024 17:00","BZN|BG","5071.51","5173.00"
"06/01/2024 17:00 - 06/01/2024 18:00","BZN|BG","5207.85","5339.00"
"06/01/2024 18:00 - 06/01/2024 19:00","BZN|BG","5074.27","5243.00"
"06/01/2024 19:00 - 06/01/2024 20:00","BZN|BG","4842.71","5057.00"
"06/01/2024 20:00 - 06/01/2024 21:00","BZN|BG","4638.54","4879.00"
"06/01/2024 21:00 - 06/01/2024 22:00","BZN|BG","4551.48","4750.00"
"06/01/2024 22:00 - 06/01/2024 23:00","BZN|BG","4315.35","4506.00"
"06/01/2024 23:00 - 07/01/2024 00:00","BZN|BG","4033.12","3970.00"
"07/01/2024 00:00 - 07/01/2024 01:00","BZN|BG","3803.25","3733.00"
"07/01/2024 01:00 - 07/01/2024 02:00","BZN|BG","3646.87","3597.00"
"07/01/2024 02:00 - 07/01/2024 03:00","BZN|BG","3546.35","3528.00"
"07/01/2024 03:00 - 07/01/2024 04:00","BZN|BG","3539.23","3530.00"
"07/01/2024 04:00 - 07/01/2024 05:00","BZN|BG","3582.02","3594.00"
"07/01/2024 05:00 - 07/01/2024 06:00","BZN|BG","3680.71","3731.00"
"07/01/2024 06:00 - 07/01/2024 07:00","BZN|BG","3898.69","3958.00"
"07/01/2024 07:00 - 07/01/2024 08:00","BZN|BG","4304.66","4359.00"
"07/01/2024 08:00 - 07/01/2024 09:00","BZN|BG","4638.76","4657.00"
"07/01/2024 09:00 - 07/01/2024 10:00","BZN|BG","4744.15","4731.00"
"07/01/2024 10:00 - 07/01/2024 11:00","BZN|BG","4750.05","4665.00"
"07/01/2024 11:00 - 07/01/2024 12:00","BZN|BG","4688.59","4430.00"
"07/01/2024 12:00 - 07/01/2024 13:00","BZN|BG","4546.06","4307.00"
"07/01/2024 13:00 - 07/01/2024 14:00","BZN|BG","4525.81","4307.00"
"07/01/2024 14:00 - 07/01/2024 15:00","BZN|BG","4597.47","4477.00"
"07/01/2024 15:00 - 07/01/2024 16:00","BZN|BG","4804.90","4824.00"
"07/01/2024 16:00 - 07/01/2024 17:00","BZN|BG","5180.63","5294.00"
"07/01/2024 17:00 - 07/01/2024 18:00","BZN|BG","5313.49","5307.00"
"07/01/2024 18:00 - 07/01/2024 19:00","BZN|BG","5197.12","5120.00"
"07/01/2024 19:00 - 07/01/2024 20:00","BZN|BG","4995.71","4798.00"
"07/01/2024 20:00 - 07/01/2024 21:00","BZN|BG","4786.36","4615.00"
"07/01/2024 21:00 - 07/01/2024 22:00","BZN|BG","4624.82","4548.00"
"07/01/2024 22:00 - 07/01/2024 23:00","BZN|BG","4297.73","4518.00"
"07/01/2024 23:00 - 08/01/2024 00:00","BZN|BG","3963.33","4329.00"
"08/01/2024 00:00 - 08/01/2024 01:00","BZN|BG","3715.29","4244.00"
"08/01/2024 01:00 - 08/01/2024 02:00","BZN|BG","3588.24","4128.00"
"08/01/2024 02:00 - 08/01/2024 03:00","BZN|BG","3566.71","4018.00"
"08/01/2024 03:00 - 08/01/2024 04:00","BZN|BG","3627.48","3948.00"
"08/01/2024 04:00 - 08/01/2024 05:00","BZN|BG","3811.80","3920.00"
"08/01/2024 05:00 - 08/01/2024 06:00","BZN|BG","4331.73","3952.00"
"08/01/2024 06:00 - 08/01/2024 07:00","BZN|BG","4878.98","4217.00"
"08/01/2024 07:00 - 08/01/2024 08:00","BZN|BG","5361.27","4848.00"
"08/01/2024 08:00 - 08/01/2024 09:00","BZN|BG","5630.13","5406.00"
"08/01/2024 09:00 - 08/01/2024 10:00","BZN|BG","5660.36","5633.00"
"08/01/2024 10:00 - 08/01/2024 11:00","BZN|BG","5676.40","5629.00"
"08/01/2024 11:00 - 08/01/2024 12:00","BZN|BG","5604.86","5593.00"
"08/01/2024 12:00 - 08/01/2024 13:00","BZN|BG","5620.75","5488.00"
"08/01/2024 13:00 - 08/01/2024 14:00","BZN|BG","5610.47","5411.00"
"08/01/2024 14:00 - 08/01/2024 15:00","BZN|BG","5661.87","5449.00"
"08/01/2024 15:00 - 08/01/2024 16:00","BZN|BG","5730.69","5623.00"
"08/01/2024 16:00 - 08/01/2024 17:00","BZN|BG","5900.71","5954.00"
"08/01/2024 17:00 - 08/01/2024 18:00","BZN|BG","6049.77","6070.00"
"08/01/2024 18:00 - 08/01/2024 19:00","BZN|BG","6016.79","6017.00"
"08/01/2024 19:00 - 08/01/2024 20:00","BZN|BG","5846.38","5817.00"
"08/01/2024 20:00 - 08/01/2024 21:00","BZN|BG","5672.89","5552.00"
"08/01/2024 21:00 - 08/01/2024 22:00","BZN|BG","5461.74","5341.00"
"08/01/2024 22:00 - 08/01/2024 23:00","BZN|BG","5113.24","4922.00"
"08/01/2024 23:00 - 09/01/2024 00:00","BZN|BG","4770.66","4542.00"
"09/01/2024 00:00 - 09/01/2024 01:00","BZN|BG","4567.65","4288.00"
"09/01/2024 01:00 - 09/01/2024 02:00","BZN|BG","4474.25","4169.00"
"09/01/2024 02:00 - 09/01/2024 03:00","BZN|BG","4443.00","4134.00"
"09/01/2024 03:00 - 09/01/2024 04:00","BZN|BG","4509.28","4162.00"
"09/01/2024 04:00 - 09/01/2024 05:00","BZN|BG","4683.56","4366.00"
"09/01/2024 05:00 - 09/01/2024 06:00","BZN|BG","5151.50","4944.00"
"09/01/2024 06:00 - 09/01/2024 07:00","BZN|BG","5700.40","5594.00"
"09/01/2024 07:00 - 09/01/2024 08:00","BZN|BG","6191.17","6205.00"
"09/01/2024 08:00 - 09/01/2024 09:00","BZN|BG","6497.94","6414.00"
"09/01/2024 09:00 - 09/01/2024 10:00","BZN|BG","6527.92","6380.00"
"09/01/2024 10:00 - 09/01/2024 11:00","BZN|BG","6539.43","6346.00"
"09/01/2024 11:00 - 09/01/2024 12:00","BZN|BG","6496.16","6305.00"
"09/01/2024 12:00 - 09/01/2024 13:00","BZN|BG","6504.00","6275.00"
"09/01/2024 13:00 - 09/01/2024 14:00","BZN|BG","6505.64","6258.00"
"09/01/2024 14:00 - 09/01/2024 15:00","BZN|BG","6534.10","6282.00"
"09/01/2024 15:00 - 09/01/2024 16:00","BZN|BG","6555.40","6359.00"
"09/01/2024 16:00 - 09/01/2024 17:00","BZN|BG","6697.53","6523.00"
"09/01/2024 17:00 - 09/01/2024 18:00","BZN|BG","6869.11","6624.00"
"09/01/2024 18:00 - 09/01/2024 19:00","BZN|BG","6811.88","6580.00"
"09/01/2024 19:00 - 09/01/2024 20:00","BZN|BG","6548.30","6340.00"
"09/01/2024 20:00 - 09/01/2024 21:00","BZN|BG","6303.82","6119.00"
"09/01/2024 21:00 - 09/01/2024 22:00","BZN|BG","6041.19","5884.00"
"09/01/2024 22:00 - 09/01/2024 23:00","BZN|BG","5643.75","5526.00"
"09/01/2024 23:00 - 10/01/2024 00:00","BZN|BG","5300.50","5271.00"
"10/01/2024 00:00 - 10/01/2024 01:00","BZN|BG","5050.89","5040.00"
"10/01/2024 01:00 - 10/01/2024 02:00","BZN|BG","4939.28","4934.00"
"10/01/2024 02:00 - 10/01/2024 03:00","BZN|BG","4916.36","4902.00"
"10/01/2024 03:00 - 10/01/2024 04:00","BZN|BG","4960.87","4929.00"
"10/01/2024 04:00 - 10/01/2024 05:00","BZN|BG","5142.34","5114.00"
"10/01/2024 05:00 - 10/01/2024 06:00","BZN|BG","5650.28","5654.00"
"10/01/2024 06:00 - 10/01/2024 07:00","BZN|BG","6148.28","6239.00"
"10/01/2024 07:00 - 10/01/2024 08:00","BZN|BG","6575.88","6757.00"
"10/01/2024 08:00 - 10/01/2024 09:00","BZN|BG","6704.59","6972.00"
"10/01/2024 09:00 - 10/01/2024 10:00","BZN|BG","6526.39","6865.00"
"10/01/2024 10:00 - 10/01/2024 11:00","BZN|BG","6336.23","6762.00"
"10/01/2024 11:00 - 10/01/2024 12:00","BZN|BG","6169.81","6624.00"
"10/01/2024 12:00 - 10/01/2024 13:00","BZN|BG","6047.78","6525.00"
"10/01/2024 13:00 - 10/01/2024 14:00","BZN|BG","5970.09","6465.00"
"10/01/2024 14:00 - 10/01/2024 15:00","BZN|BG","6046.52","6516.00"
"10/01/2024 15:00 - 10/01/2024 16:00","BZN|BG","6188.06","6654.00"
"10/01/2024 16:00 - 10/01/2024 17:00","BZN|BG","6482.44","6976.00"
"10/01/2024 17:00 - 10/01/2024 18:00","BZN|BG","6799.39","7204.00"
"10/01/2024 18:00 - 10/01/2024 19:00","BZN|BG","6793.09","7166.00"
"10/01/2024 19:00 - 10/01/2024 20:00","BZN|BG","6589.15","6917.00"
"10/01/2024 20:00 - 10/01/2024 21:00","BZN|BG","6364.43","6680.00"
"10/01/2024 21:00 - 10/01/2024 22:00","BZN|BG","6122.73","6414.00"
"10/01/2024 22:00 - 10/01/2024 23:00","BZN|BG","5731.12","6029.00"
"10/01/2024 23:00 - 11/01/2024 00:00","BZN|BG","5399.63","5627.00"
"11/01/2024 00:00 - 11/01/2024 01:00","BZN|BG","5157.88","5393.00"
"11/01/2024 01:00 - 11/01/2024 02:00","BZN|BG","5055.72","5272.00"
"11/01/2024 02:00 - 11/01/2024 03:00","BZN|BG","5022.19","5237.00"
"11/01/2024 03:00 - 11/01/2024 04:00","BZN|BG","5066.55","5246.00"
"11/01/2024 04:00 - 11/01/2024 05:00","BZN|BG","5285.22","5391.00"
"11/01/2024 05:00 - 11/01/2024 06:00","BZN|BG","5822.51","5762.00"
"11/01/2024 06:00 - 11/01/2024 07:00","BZN|BG","6320.19","6251.00"
"11/01/2024 07:00 - 11/01/2024 08:00","BZN|BG","6711.20","6640.00"
"11/01/2024 08:00 - 11/01/2024 09:00","BZN|BG","6747.90","6864.00"
"11/01/2024 09:00 - 11/01/2024 10:00","BZN|BG","6477.30","6741.00"
"11/01/2024 10:00 - 11/01/2024 11:00","BZN|BG","6238.62","6589.00"
"11/01/2024 11:00 - 11/01/2024 12:00","BZN|BG","6008.84","6390.00"
"11/01/2024 12:00 - 11/01/2024 13:00","BZN|BG","5869.86","6260.00"
"11/01/2024 13:00 - 11/01/2024 14:00","BZN|BG","5790.14","6185.00"
"11/01/2024 14:00 - 11/01/2024 15:00","BZN|BG","5839.56","6246.00"
"11/01/2024 15:00 - 11/01/2024 16:00","BZN|BG","6024.64","6451.00"
"11/01/2024 16:00 - 11/01/2024 17:00","BZN|BG","6403.58","6826.00"
"11/01/2024 17:00 - 11/01/2024 18:00","BZN|BG","6728.17","7208.00"
"11/01/2024 18:00 - 11/01/2024 19:00","BZN|BG","6719.14","7177.00"
"11/01/2024 19:00 - 11/01/2024 20:00","BZN|BG","6515.26","6933.00"
"11/01/2024 20:00 - 11/01/2024 21:00","BZN|BG","6280.08","6643.00"
"11/01/2024 21:00 - 11/01/2024 22:00","BZN|BG","6051.31","6373.00"
"11/01/2024 22:00 - 11/01/2024 23:00","BZN|BG","5672.36","5984.00"
"11/01/2024 23:00 - 12/01/2024 00:00","BZN|BG","5314.55","5407.00"
"12/01/2024 00:00 - 12/01/2024 01:00","BZN|BG","5129.58","5155.00"
"12/01/2024 01:00 - 12/01/2024 02:00","BZN|BG","4995.03","5046.00"
"12/01/2024 02:00 - 12/01/2024 03:00","BZN|BG","4964.04","5019.00"
"12/01/2024 03:00 - 12/01/2024 04:00","BZN|BG","5008.85","5047.00"
"12/01/2024 04:00 - 12/01/2024 05:00","BZN|BG","5190.98","5218.00"
"12/01/2024 05:00 - 12/01/2024 06:00","BZN|BG","5681.95","5666.00"
"12/01/2024 06:00 - 12/01/2024 07:00","BZN|BG","6159.11","6142.00"
"12/01/2024 07:00 - 12/01/2024 08:00","BZN|BG","6553.95","6554.00"
"12/01/2024 08:00 - 12/01/2024 09:00","BZN|BG","6649.45","6758.00"
"12/01/2024 09:00 - 12/01/2024 10:00","BZN|BG","6467.37","6609.00"
"12/01/2024 10:00 - 12/01/2024 11:00","BZN|BG","6288.42","6430.00"
"12/01/2024 11:00 - 12/01/2024 12:00","BZN|BG","6145.01","6201.00"
"12/01/2024 12:00 - 12/01/2024 13:00","BZN|BG","6087.54","6020.00"
"12/01/2024 13:00 - 12/01/2024 14:00","BZN|BG","6058.38","5946.00"
"12/01/2024 14:00 - 12/01/2024 15:00","BZN|BG","6127.45","6011.00"
"12/01/2024 15:00 - 12/01/2024 16:00","BZN|BG","6271.02","6164.00"
"12/01/2024 16:00 - 12/01/2024 17:00","BZN|BG","6514.18","6470.00"
"12/01/2024 17:00 - 12/01/2024 18:00","BZN|BG","6736.92","6737.00"
"12/01/2024 18:00 - 12/01/2024 19:00","BZN|BG","6693.94","6712.00"
"12/01/2024 19:00 - 12/01/2024 20:00","BZN|BG","6408.77","6500.00"
"12/01/2024 20:00 - 12/01/2024 21:00","BZN|BG","6188.26","6283.00"
"12/01/2024 21:00 - 12/01/2024 22:00","BZN|BG","5996.72","6060.00"
"12/01/2024 22:00 - 12/01/2024 23:00","BZN|BG","5658.33","5719.00"
"12/01/2024 23:00 - 13/01/2024 00:00","BZN|BG","5368.65","5272.00"
"13/01/2024 00:00 - 13/01/2024 01:00","BZN|BG","5124.53","5095.00"
"13/01/2024 01:00 - 13/01/2024 02:00","BZN|BG","4965.34","4943.00"
"13/01/2024 02:00 - 13/01/2024 03:00","BZN|BG","4910.34","4902.00"
"13/01/2024 03:00 - 13/01/2024 04:00","BZN|BG","4928.67","4909.00"
"13/01/2024 04:00 - 13/01/2024 05:00","BZN|BG","5000.39","5027.00"
"13/01/2024 05:00 - 13/01/2024 06:00","BZN|BG","5182.83","5203.00"
"13/01/2024 06:00 - 13/01/2024 07:00","BZN|BG","5437.89","5496.00"
"13/01/2024 07:00 - 13/01/2024 08:00","BZN|BG","5919.03","5965.00"
"13/01/2024 08:00 - 13/01/2024 09:00","BZN|BG","6194.39","6230.00"
"13/01/2024 09:00 - 13/01/2024 10:00","BZN|BG","6172.97","6280.00"
"13/01/2024 10:00 - 13/01/2024 11:00","BZN|BG","6031.90","6000.00"
"13/01/2024 11:00 - 13/01/2024 12:00","BZN|BG","5894.99","5755.00"
"13/01/2024 12:00 - 13/01/2024 13:00","BZN|BG","5740.20","5435.00"
"13/01/2024 13:00 - 13/01/2024 14:00","BZN|BG","5651.84","5378.00"
"13/01/2024 14:00 - 13/01/2024 15:00","BZN|BG","5706.90","5373.00"
"13/01/2024 15:00 - 13/01/2024 16:00","BZN|BG","5914.80","5706.00"
"13/01/2024 16:00 - 13/01/2024 17:00","BZN|BG","6304.99","6133.00"
"13/01/2024 17:00 - 13/01/2024 18:00","BZN|BG","6521.93","6437.00"
"13/01/2024 18:00 - 13/01/2024 19:00","BZN|BG","6386.44","6211.00"
"13/01/2024 19:00 - 13/01/2024 20:00","BZN|BG","6151.58","5992.00"
"13/01/2024 20:00 - 13/01/2024 21:00","BZN|BG","5957.11","5789.00"
"13/01/2024 21:00 - 13/01/2024 22:00","BZN|BG","5887.20","5709.00"
"13/01/2024 22:00 - 13/01/2024 23:00","BZN|BG","5629.99","5448.00"
"13/01/2024 23:00 - 14/01/2024 00:00","BZN|BG","5324.86","5245.00"
"14/01/2024 00:00 - 14/01/2024 01:00","BZN|BG","5100.30","5090.00"
"14/01/2024 01:00 - 14/01/2024 02:00","BZN|BG","4993.49","4972.00"
"14/01/2024 02:00 - 14/01/2024 03:00","BZN|BG","4924.88","4872.00"
"14/01/2024 03:00 - 14/01/2024 04:00","BZN|BG","4934.13","4851.00"
"14/01/2024 04:00 - 14/01/2024 05:00","BZN|BG","5007.76","4911.00"
"14/01/2024 05:00 - 14/01/2024 06:00","BZN|BG","5150.00","5084.00"
"14/01/2024 06:00 - 14/01/2024 07:00","BZN|BG","5420.97","5204.00"
"14/01/2024 07:00 - 14/01/2024 08:00","BZN|BG","5841.14","5620.00"
"14/01/2024 08:00 - 14/01/2024 09:00","BZN|BG","6077.91","5812.00"
"14/01/2024 09:00 - 14/01/2024 10:00","BZN|BG","6086.94","5975.00"
"14/01/2024 10:00 - 14/01/2024 11:00","BZN|BG","5987.76","6064.00"
