"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"02/01/2023 18:00:00 - 02/01/2023 19:00:00","BZN|BG","Without Sequence","174.74","",""
"02/01/2023 19:00:00 - 02/01/2023 20:00:00","BZN|BG","Without Sequence","164.72","",""
"02/01/2023 20:00:00 - 02/01/2023 21:00:00","BZN|BG","Without Sequence","153.00","",""
"02/01/2023 21:00:00 - 02/01/2023 22:00:00","BZN|BG","Without Sequence","141.67","",""
"02/01/2023 22:00:00 - 02/01/2023 23:00:00","BZN|BG","Without Sequence","134.91","",""
"02/01/2023 23:00:00 - 03/01/2023 00:00:00","BZN|BG","Without Sequence","124.22","",""
"03/01/2023 00:00:00 - 03/01/2023 01:00:00","BZN|BG","Without Sequence","130.01","",""
"03/01/2023 01:00:00 - 03/01/2023 02:00:00","BZN|BG","Without Sequence","120.00","",""
"03/01/2023 02:00:00 - 03/01/2023 03:00:00","BZN|BG","Without Sequence","118.76","",""
"03/01/2023 03:00:00 - 03/01/2023 04:00:00","BZN|BG","Without Sequence","115.00","",""
"03/01/2023 04:00:00 - 03/01/2023 05:00:00","BZN|BG","Without Sequence","113.63","",""
"03/01/2023 05:00:00 - 03/01/2023 06:00:00","BZN|BG","Without Sequence","116.27","",""
"03/01/2023 06:00:00 - 03/01/2023 07:00:00","BZN|BG","Without Sequence","138.92","",""
"03/01/2023 07:00:00 - 03/01/2023 08:00:00","BZN|BG","Without Sequence","159.92","",""
"03/01/2023 08:00:00 - 03/01/2023 09:00:00","BZN|BG","Without Sequence","169.17","",""
"03/01/2023 09:00:00 - 03/01/2023 10:00:00","BZN|BG","Without Sequence","171.18","",""
"03/01/2023 10:00:00 - 03/01/2023 11:00:00","BZN|BG","Without Sequence","168.57","",""
"03/01/2023 11:00:00 - 03/01/2023 12:00:00","BZN|BG","Without Sequence","169.49","",""
"03/01/2023 12:00:00 - 03/01/2023 13:00:00","BZN|BG","Without Sequence","164.50","",""
"03/01/2023 13:00:00 - 03/01/2023 14:00:00","BZN|BG","Without Sequence","160.91","",""
"03/01/2023 14:00:00 - 03/01/2023 15:00:00","BZN|BG","Without Sequence","163.06","",""
"03/01/2023 15:00:00 - 03/01/2023 16:00:00","BZN|BG","Without Sequence","181.00","",""
"03/01/2023 16:00:00 - 03/01/2023 17:00:00","BZN|BG","Without Sequence","201.06","",""
"03/01/2023 17:00:00 - 03/01/2023 18:00:00","BZN|BG","Without Sequence","202.80","",""
"03/01/2023 18:00:00 - 03/01/2023 19:00:00","BZN|BG","Without Sequence","173.62","",""
"03/01/2023 19:00:00 - 03/01/2023 20:00:00","BZN|BG","Without Sequence","160.99","",""
"03/01/2023 20:00:00 - 03/01/2023 21:00:00","BZN|BG","Without Sequence","149.62","",""
"03/01/2023 21:00:00 - 03/01/2023 22:00:00","BZN|BG","Without Sequence","136.60","",""
"03/01/2023 22:00:00 - 03/01/2023 23:00:00","BZN|BG","Without Sequence","90.96","",""
"03/01/2023 23:00:00 - 04/01/2023 00:00:00","BZN|BG","Without Sequence","109.42","",""
"04/01/2023 00:00:00 - 04/01/2023 01:00:00","BZN|BG","Without Sequence","100.72","",""
"04/01/2023 01:00:00 - 04/01/2023 02:00:00","BZN|BG","Without Sequence","85.26","",""
"04/01/2023 02:00:00 - 04/01/2023 03:00:00","BZN|BG","Without Sequence","77.97","",""
"04/01/2023 03:00:00 - 04/01/2023 04:00:00","BZN|BG","Without Sequence","74.42","",""
"04/01/2023 04:00:00 - 04/01/2023 05:00:00","BZN|BG","Without Sequence","89.88","",""
"04/01/2023 05:00:00 - 04/01/2023 06:00:00","BZN|BG","Without Sequence","114.31","",""
"04/01/2023 06:00:00 - 04/01/2023 07:00:00","BZN|BG","Without Sequence","188.03","",""
"04/01/2023 07:00:00 - 04/01/2023 08:00:00","BZN|BG","Without Sequence","184.54","",""
"04/01/2023 08:00:00 - 04/01/2023 09:00:00","BZN|BG","Without Sequence","174.87","",""
"04/01/2023 09:00:00 - 04/01/2023 10:00:00","BZN|BG","Without Sequence","180.09","",""
"04/01/2023 10:00:00 - 04/01/2023 11:00:00","BZN|BG","Without Sequence","183.83","",""
"04/01/2023 11:00:00 - 04/01/2023 12:00:00","BZN|BG","Without Sequence","173.50","",""
"04/01/2023 12:00:00 - 04/01/2023 13:00:00","BZN|BG","Without Sequence","169.41","",""
"04/01/2023 13:00:00 - 04/01/2023 14:00:00","BZN|BG","Without Sequence","172.00","",""
"04/01/2023 14:00:00 - 04/01/2023 15:00:00","BZN|BG","Without Sequence","216.43","",""
"04/01/2023 15:00:00 - 04/01/2023 16:00:00","BZN|BG","Without Sequence","301.95","",""
"04/01/2023 16:00:00 - 04/01/2023 17:00:00","BZN|BG","Without Sequence","362.31","",""
"04/01/2023 17:00:00 - 04/01/2023 18:00:00","BZN|BG","Without Sequence","329.48","",""
"04/01/2023 18:00:00 - 04/01/2023 19:00:00","BZN|BG","Without Sequence","317.00","",""
"04/01/2023 19:00:00 - 04/01/2023 20:00:00","BZN|BG","Without Sequence","255.28","",""
"04/01/2023 20:00:00 - 04/01/2023 21:00:00","BZN|BG","Without Sequence","255.80","",""
"04/01/2023 21:00:00 - 04/01/2023 22:00:00","BZN|BG","Without Sequence","190.06","",""
"04/01/2023 22:00:00 - 04/01/2023 23:00:00","BZN|BG","Without Sequence","179.99","",""
"04/01/2023 23:00:00 - 05/01/2023 00:00:00","BZN|BG","Without Sequence","137.90","",""
"05/01/2023 00:00:00 - 05/01/2023 01:00:00","BZN|BG","Without Sequence","139.83","",""
"05/01/2023 01:00:00 - 05/01/2023 02:00:00","BZN|BG","Without Sequence","123.00","",""
"05/01/2023 02:00:00 - 05/01/2023 03:00:00","BZN|BG","Without Sequence","88.71","",""
"05/01/2023 03:00:00 - 05/01/2023 04:00:00","BZN|BG","Without Sequence","72.41","",""
"05/01/2023 04:00:00 - 05/01/2023 05:00:00","BZN|BG","Without Sequence","65.71","",""
"05/01/2023 05:00:00 - 05/01/2023 06:00:00","BZN|BG","Without Sequence","85.09","",""
"05/01/2023 06:00:00 - 05/01/2023 07:00:00","BZN|BG","Without Sequence","135.24","",""
"05/01/2023 07:00:00 - 05/01/2023 08:00:00","BZN|BG","Without Sequence","131.22","",""
"05/01/2023 08:00:00 - 05/01/2023 09:00:00","BZN|BG","Without Sequence","135.28","",""
"05/01/2023 09:00:00 - 05/01/2023 10:00:00","BZN|BG","Without Sequence","144.17","",""
"05/01/2023 10:00:00 - 05/01/2023 11:00:00","BZN|BG","Without Sequence","141.16","",""
"05/01/2023 11:00:00 - 05/01/2023 12:00:00","BZN|BG","Without Sequence","142.95","",""
"05/01/2023 12:00:00 - 05/01/2023 13:00:00","BZN|BG","Without Sequence","142.34","",""
"05/01/2023 13:00:00 - 05/01/2023 14:00:00","BZN|BG","Without Sequence","142.77","",""
"05/01/2023 14:00:00 - 05/01/2023 15:00:00","BZN|BG","Without Sequence","151.03","",""
"05/01/2023 15:00:00 - 05/01/2023 16:00:00","BZN|BG","Without Sequence","159.48","",""
"05/01/2023 16:00:00 - 05/01/2023 17:00:00","BZN|BG","Without Sequence","172.73","",""
"05/01/2023 17:00:00 - 05/01/2023 18:00:00","BZN|BG","Without Sequence","192.67","",""
"05/01/2023 18:00:00 - 05/01/2023 19:00:00","BZN|BG","Without Sequence","194.67","",""
"05/01/2023 19:00:00 - 05/01/2023 20:00:00","BZN|BG","Without Sequence","177.98","",""
"05/01/2023 20:00:00 - 05/01/2023 21:00:00","BZN|BG","Without Sequence","163.99","",""
"05/01/2023 21:00:00 - 05/01/2023 22:00:00","BZN|BG","Without Sequence","152.00","",""
"05/01/2023 22:00:00 - 05/01/2023 23:00:00","BZN|BG","Without Sequence","144.64","",""
"05/01/2023 23:00:00 - 06/01/2023 00:00:00","BZN|BG","Without Sequence","127.00","",""
"06/01/2023 00:00:00 - 06/01/2023 01:00:00","BZN|BG","Without Sequence","107.21","",""
"06/01/2023 01:00:00 - 06/01/2023 02:00:00","BZN|BG","Without Sequence","101.10","",""
"06/01/2023 02:00:00 - 06/01/2023 03:00:00","BZN|BG","Without Sequence","96.73","",""
"06/01/2023 03:00:00 - 06/01/2023 04:00:00","BZN|BG","Without Sequence","71.08","",""
"06/01/2023 04:00:00 - 06/01/2023 05:00:00","BZN|BG","Without Sequence","60.81","",""
"06/01/2023 05:00:00 - 06/01/2023 06:00:00","BZN|BG","Without Sequence","94.82","",""
"06/01/2023 06:00:00 - 06/01/2023 07:00:00","BZN|BG","Without Sequence","103.06","",""
"06/01/2023 07:00:00 - 06/01/2023 08:00:00","BZN|BG","Without Sequence","135.24","",""
"06/01/2023 08:00:00 - 06/01/2023 09:00:00","BZN|BG","Without Sequence","163.45","",""
"06/01/2023 09:00:00 - 06/01/2023 10:00:00","BZN|BG","Without Sequence","135.24","",""
"06/01/2023 10:00:00 - 06/01/2023 11:00:00","BZN|BG","Without Sequence","132.11","",""
"06/01/2023 11:00:00 - 06/01/2023 12:00:00","BZN|BG","Without Sequence","122.23","",""
"06/01/2023 12:00:00 - 06/01/2023 13:00:00","BZN|BG","Without Sequence","122.22","",""
"06/01/2023 13:00:00 - 06/01/2023 14:00:00","BZN|BG","Without Sequence","115.92","",""
"06/01/2023 14:00:00 - 06/01/2023 15:00:00","BZN|BG","Without Sequence","140.46","",""
"06/01/2023 15:00:00 - 06/01/2023 16:00:00","BZN|BG","Without Sequence","154.30","",""
"06/01/2023 16:00:00 - 06/01/2023 17:00:00","BZN|BG","Without Sequence","190.06","",""
"06/01/2023 17:00:00 - 06/01/2023 18:00:00","BZN|BG","Without Sequence","155.93","",""
"06/01/2023 18:00:00 - 06/01/2023 19:00:00","BZN|BG","Without Sequence","163.50","",""
"06/01/2023 19:00:00 - 06/01/2023 20:00:00","BZN|BG","Without Sequence","146.74","",""
"06/01/2023 20:00:00 - 06/01/2023 21:00:00","BZN|BG","Without Sequence","140.18","",""
"06/01/2023 21:00:00 - 06/01/2023 22:00:00","BZN|BG","Without Sequence","144.37","",""
"06/01/2023 22:00:00 - 06/01/2023 23:00:00","BZN|BG","Without Sequence","129.94","",""
"06/01/2023 23:00:00 - 07/01/2023 00:00:00","BZN|BG","Without Sequence","128.85","",""
"07/01/2023 00:00:00 - 07/01/2023 01:00:00","BZN|BG","Without Sequence","112.12","",""
"07/01/2023 01:00:00 - 07/01/2023 02:00:00","BZN|BG","Without Sequence","105.02","",""
"07/01/2023 02:00:00 - 07/01/2023 03:00:00","BZN|BG","Without Sequence","99.96","",""
"07/01/2023 03:00:00 - 07/01/2023 04:00:00","BZN|BG","Without Sequence","94.05","",""
"07/01/2023 04:00:00 - 07/01/2023 05:00:00","BZN|BG","Without Sequence","100.37","",""
"07/01/2023 05:00:00 - 07/01/2023 06:00:00","BZN|BG","Without Sequence","129.96","",""
"07/01/2023 06:00:00 - 07/01/2023 07:00:00","BZN|BG","Without Sequence","140.26","",""
"07/01/2023 07:00:00 - 07/01/2023 08:00:00","BZN|BG","Without Sequence","161.02","",""
"07/01/2023 08:00:00 - 07/01/2023 09:00:00","BZN|BG","Without Sequence","144.01","",""
"07/01/2023 09:00:00 - 07/01/2023 10:00:00","BZN|BG","Without Sequence","159.88","",""
"07/01/2023 10:00:00 - 07/01/2023 11:00:00","BZN|BG","Without Sequence","148.87","",""
"07/01/2023 11:00:00 - 07/01/2023 12:00:00","BZN|BG","Without Sequence","148.11","",""
"07/01/2023 12:00:00 - 07/01/2023 13:00:00","BZN|BG","Without Sequence","153.50","",""
"07/01/2023 13:00:00 - 07/01/2023 14:00:00","BZN|BG","Without Sequence","133.96","",""
"07/01/2023 14:00:00 - 07/01/2023 15:00:00","BZN|BG","Without Sequence","155.81","",""
"07/01/2023 15:00:00 - 07/01/2023 16:00:00","BZN|BG","Without Sequence","216.00","",""
"07/01/2023 16:00:00 - 07/01/2023 17:00:00","BZN|BG","Without Sequence","329.94","",""
"07/01/2023 17:00:00 - 07/01/2023 18:00:00","BZN|BG","Without Sequence","344.10","",""
"07/01/2023 18:00:00 - 07/01/2023 19:00:00","BZN|BG","Without Sequence","290.00","",""
"07/01/2023 19:00:00 - 07/01/2023 20:00:00","BZN|BG","Without Sequence","298.20","",""
"07/01/2023 20:00:00 - 07/01/2023 21:00:00","BZN|BG","Without Sequence","205.91","",""
"07/01/2023 21:00:00 - 07/01/2023 22:00:00","BZN|BG","Without Sequence","167.96","",""
"07/01/2023 22:00:00 - 07/01/2023 23:00:00","BZN|BG","Without Sequence","145.98","",""
"07/01/2023 23:00:00 - 08/01/2023 00:00:00","BZN|BG","Without Sequence","100.29","",""
"08/01/2023 00:00:00 - 08/01/2023 01:00:00","BZN|BG","Without Sequence","91.01","",""
"08/01/2023 01:00:00 - 08/01/2023 02:00:00","BZN|BG","Without Sequence","86.24","",""
"08/01/2023 02:00:00 - 08/01/2023 03:00:00","BZN|BG","Without Sequence","74.56","",""
"08/01/2023 03:00:00 - 08/01/2023 04:00:00","BZN|BG","Without Sequence","60.03","",""
"08/01/2023 04:00:00 - 08/01/2023 05:00:00","BZN|BG","Without Sequence","76.18","",""
"08/01/2023 05:00:00 - 08/01/2023 06:00:00","BZN|BG","Without Sequence","71.11","",""
"08/01/2023 06:00:00 - 08/01/2023 07:00:00","BZN|BG","Without Sequence","79.06","",""
"08/01/2023 07:00:00 - 08/01/2023 08:00:00","BZN|BG","Without Sequence","88.18","",""
"08/01/2023 08:00:00 - 08/01/2023 09:00:00","BZN|BG","Without Sequence","94.20","",""
"08/01/2023 09:00:00 - 08/01/2023 10:00:00","BZN|BG","Without Sequence","105.12","",""
"08/01/2023 10:00:00 - 08/01/2023 11:00:00","BZN|BG","Without Sequence","106.30","",""
"08/01/2023 11:00:00 - 08/01/2023 12:00:00","BZN|BG","Without Sequence","103.87","",""
"08/01/2023 12:00:00 - 08/01/2023 13:00:00","BZN|BG","Without Sequence","101.69","",""
"08/01/2023 13:00:00 - 08/01/2023 14:00:00","BZN|BG","Without Sequence","99.00","",""
"08/01/2023 14:00:00 - 08/01/2023 15:00:00","BZN|BG","Without Sequence","104.29","",""
"08/01/2023 15:00:00 - 08/01/2023 16:00:00","BZN|BG","Without Sequence","109.82","",""
"08/01/2023 16:00:00 - 08/01/2023 17:00:00","BZN|BG","Without Sequence","133.96","",""
"08/01/2023 17:00:00 - 08/01/2023 18:00:00","BZN|BG","Without Sequence","142.63","",""
"08/01/2023 18:00:00 - 08/01/2023 19:00:00","BZN|BG","Without Sequence","132.57","",""
"08/01/2023 19:00:00 - 08/01/2023 20:00:00","BZN|BG","Without Sequence","132.56","",""
"08/01/2023 20:00:00 - 08/01/2023 21:00:00","BZN|BG","Without Sequence","128.92","",""
"08/01/2023 21:00:00 - 08/01/2023 22:00:00","BZN|BG","Without Sequence","110.30","",""
"08/01/2023 22:00:00 - 08/01/2023 23:00:00","BZN|BG","Without Sequence","100.74","",""
"08/01/2023 23:00:00 - 09/01/2023 00:00:00","BZN|BG","Without Sequence","71.10","",""
"09/01/2023 00:00:00 - 09/01/2023 01:00:00","BZN|BG","Without Sequence","75.13","",""
"09/01/2023 01:00:00 - 09/01/2023 02:00:00","BZN|BG","Without Sequence","64.38","",""
"09/01/2023 02:00:00 - 09/01/2023 03:00:00","BZN|BG","Without Sequence","60.28","",""
"09/01/2023 03:00:00 - 09/01/2023 04:00:00","BZN|BG","Without Sequence","39.41","",""
"09/01/2023 04:00:00 - 09/01/2023 05:00:00","BZN|BG","Without Sequence","50.56","",""
"09/01/2023 05:00:00 - 09/01/2023 06:00:00","BZN|BG","Without Sequence","79.29","",""
"09/01/2023 06:00:00 - 09/01/2023 07:00:00","BZN|BG","Without Sequence","121.46","",""
"09/01/2023 07:00:00 - 09/01/2023 08:00:00","BZN|BG","Without Sequence","169.85","",""
"09/01/2023 08:00:00 - 09/01/2023 09:00:00","BZN|BG","Without Sequence","180.00","",""
"09/01/2023 09:00:00 - 09/01/2023 10:00:00","BZN|BG","Without Sequence","179.39","",""
"09/01/2023 10:00:00 - 09/01/2023 11:00:00","BZN|BG","Without Sequence","171.67","",""
"09/01/2023 11:00:00 - 09/01/2023 12:00:00","BZN|BG","Without Sequence","177.48","",""
"09/01/2023 12:00:00 - 09/01/2023 13:00:00","BZN|BG","Without Sequence","173.16","",""
"09/01/2023 13:00:00 - 09/01/2023 14:00:00","BZN|BG","Without Sequence","173.77","",""
"09/01/2023 14:00:00 - 09/01/2023 15:00:00","BZN|BG","Without Sequence","171.23","",""
"09/01/2023 15:00:00 - 09/01/2023 16:00:00","BZN|BG","Without Sequence","183.23","",""
"09/01/2023 16:00:00 - 09/01/2023 17:00:00","BZN|BG","Without Sequence","183.92","",""
"09/01/2023 17:00:00 - 09/01/2023 18:00:00","BZN|BG","Without Sequence","199.16","",""
"09/01/2023 18:00:00 - 09/01/2023 19:00:00","BZN|BG","Without Sequence","182.18","",""
"09/01/2023 19:00:00 - 09/01/2023 20:00:00","BZN|BG","Without Sequence","180.80","",""
"09/01/2023 20:00:00 - 09/01/2023 21:00:00","BZN|BG","Without Sequence","165.35","",""
"09/01/2023 21:00:00 - 09/01/2023 22:00:00","BZN|BG","Without Sequence","139.63","",""
"09/01/2023 22:00:00 - 09/01/2023 23:00:00","BZN|BG","Without Sequence","132.00","",""
"09/01/2023 23:00:00 - 10/01/2023 00:00:00","BZN|BG","Without Sequence","99.45","",""
"10/01/2023 00:00:00 - 10/01/2023 01:00:00","BZN|BG","Without Sequence","100.00","",""
"10/01/2023 01:00:00 - 10/01/2023 02:00:00","BZN|BG","Without Sequence","85.79","",""
"10/01/2023 02:00:00 - 10/01/2023 03:00:00","BZN|BG","Without Sequence","71.08","",""
"10/01/2023 03:00:00 - 10/01/2023 04:00:00","BZN|BG","Without Sequence","59.27","",""
"10/01/2023 04:00:00 - 10/01/2023 05:00:00","BZN|BG","Without Sequence","92.99","",""
"10/01/2023 05:00:00 - 10/01/2023 06:00:00","BZN|BG","Without Sequence","108.60","",""
"10/01/2023 06:00:00 - 10/01/2023 07:00:00","BZN|BG","Without Sequence","145.69","",""
"10/01/2023 07:00:00 - 10/01/2023 08:00:00","BZN|BG","Without Sequence","176.37","",""
"10/01/2023 08:00:00 - 10/01/2023 09:00:00","BZN|BG","Without Sequence","183.06","",""
"10/01/2023 09:00:00 - 10/01/2023 10:00:00","BZN|BG","Without Sequence","169.51","",""
"10/01/2023 10:00:00 - 10/01/2023 11:00:00","BZN|BG","Without Sequence","162.44","",""
"10/01/2023 11:00:00 - 10/01/2023 12:00:00","BZN|BG","Without Sequence","161.47","",""
"10/01/2023 12:00:00 - 10/01/2023 13:00:00","BZN|BG","Without Sequence","156.66","",""
"10/01/2023 13:00:00 - 10/01/2023 14:00:00","BZN|BG","Without Sequence","152.66","",""
"10/01/2023 14:00:00 - 10/01/2023 15:00:00","BZN|BG","Without Sequence","162.46","",""
"10/01/2023 15:00:00 - 10/01/2023 16:00:00","BZN|BG","Without Sequence","168.92","",""
"10/01/2023 16:00:00 - 10/01/2023 17:00:00","BZN|BG","Without Sequence","166.19","",""
"10/01/2023 17:00:00 - 10/01/2023 18:00:00","BZN|BG","Without Sequence","170.71","",""
"10/01/2023 18:00:00 - 10/01/2023 19:00:00","BZN|BG","Without Sequence","167.74","",""
"10/01/2023 19:00:00 - 10/01/2023 20:00:00","BZN|BG","Without Sequence","161.52","",""
"10/01/2023 20:00:00 - 10/01/2023 21:00:00","BZN|BG","Without Sequence","151.32","",""
"10/01/2023 21:00:00 - 10/01/2023 22:00:00","BZN|BG","Without Sequence","127.18","",""
"10/01/2023 22:00:00 - 10/01/2023 23:00:00","BZN|BG","Without Sequence","116.28","",""
"10/01/2023 23:00:00 - 11/01/2023 00:00:00","BZN|BG","Without Sequence","81.07","",""
"11/01/2023 00:00:00 - 11/01/2023 01:00:00","BZN|BG","Without Sequence","27.83","",""
"11/01/2023 01:00:00 - 11/01/2023 02:00:00","BZN|BG","Without Sequence","8.12","",""
"11/01/2023 02:00:00 - 11/01/2023 03:00:00","BZN|BG","Without Sequence","11.87","",""
"11/01/2023 03:00:00 - 11/01/2023 04:00:00","BZN|BG","Without Sequence","2.98","",""
"11/01/2023 04:00:00 - 11/01/2023 05:00:00","BZN|BG","Without Sequence","22.95","",""
"11/01/2023 05:00:00 - 11/01/2023 06:00:00","BZN|BG","Without Sequence","91.76","",""
"11/01/2023 06:00:00 - 11/01/2023 07:00:00","BZN|BG","Without Sequence","169.98","",""
"11/01/2023 07:00:00 - 11/01/2023 08:00:00","BZN|BG","Without Sequence","205.98","",""
"11/01/2023 08:00:00 - 11/01/2023 09:00:00","BZN|BG","Without Sequence","217.18","",""
"11/01/2023 09:00:00 - 11/01/2023 10:00:00","BZN|BG","Without Sequence","254.22","",""
"11/01/2023 10:00:00 - 11/01/2023 11:00:00","BZN|BG","Without Sequence","186.71","",""
"11/01/2023 11:00:00 - 11/01/2023 12:00:00","BZN|BG","Without Sequence","174.43","",""
"11/01/2023 12:00:00 - 11/01/2023 13:00:00","BZN|BG","Without Sequence","177.45","",""
"11/01/2023 13:00:00 - 11/01/2023 14:00:00","BZN|BG","Without Sequence","179.18","",""
"11/01/2023 14:00:00 - 11/01/2023 15:00:00","BZN|BG","Without Sequence","190.50","",""
"11/01/2023 15:00:00 - 11/01/2023 16:00:00","BZN|BG","Without Sequence","190.08","",""
"11/01/2023 16:00:00 - 11/01/2023 17:00:00","BZN|BG","Without Sequence","204.39","",""
"11/01/2023 17:00:00 - 11/01/2023 18:00:00","BZN|BG","Without Sequence","200.40","",""
"11/01/2023 18:00:00 - 11/01/2023 19:00:00","BZN|BG","Without Sequence","183.38","",""
"11/01/2023 19:00:00 - 11/01/2023 20:00:00","BZN|BG","Without Sequence","185.40","",""
"11/01/2023 20:00:00 - 11/01/2023 21:00:00","BZN|BG","Without Sequence","177.27","",""
"11/01/2023 21:00:00 - 11/01/2023 22:00:00","BZN|BG","Without Sequence","153.57","",""
"11/01/2023 22:00:00 - 11/01/2023 23:00:00","BZN|BG","Without Sequence","156.66","",""
"11/01/2023 23:00:00 - 12/01/2023 00:00:00","BZN|BG","Without Sequence","128.93","",""
"12/01/2023 00:00:00 - 12/01/2023 01:00:00","BZN|BG","Without Sequence","138.05","",""
"12/01/2023 01:00:00 - 12/01/2023 02:00:00","BZN|BG","Without Sequence","124.73","",""
"12/01/2023 02:00:00 - 12/01/2023 03:00:00","BZN|BG","Without Sequence","101.76","",""
"12/01/2023 03:00:00 - 12/01/2023 04:00:00","BZN|BG","Without Sequence","110.91","",""
"12/01/2023 04:00:00 - 12/01/2023 05:00:00","BZN|BG","Without Sequence","103.86","",""
"12/01/2023 05:00:00 - 12/01/2023 06:00:00","BZN|BG","Without Sequence","119.57","",""
"12/01/2023 06:00:00 - 12/01/2023 07:00:00","BZN|BG","Without Sequence","180.25","",""
"12/01/2023 07:00:00 - 12/01/2023 08:00:00","BZN|BG","Without Sequence","195.67","",""
"12/01/2023 08:00:00 - 12/01/2023 09:00:00","BZN|BG","Without Sequence","221.08","",""
"12/01/2023 09:00:00 - 12/01/2023 10:00:00","BZN|BG","Without Sequence","207.96","",""
"12/01/2023 10:00:00 - 12/01/2023 11:00:00","BZN|BG","Without Sequence","195.07","",""
"12/01/2023 11:00:00 - 12/01/2023 12:00:00","BZN|BG","Without Sequence","181.27","",""
"12/01/2023 12:00:00 - 12/01/2023 13:00:00","BZN|BG","Without Sequence","174.93","",""
