"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (BGN/MWh)","Intraday Period (CET/CEST)","Intraday Price (BGN/MWh)"
"05/01/2022 21:00:00 - 05/01/2022 22:00:00","BZN|BG","Without Sequence","268.24","",""
"05/01/2022 22:00:00 - 05/01/2022 23:00:00","BZN|BG","Without Sequence","282.49","",""
"05/01/2022 23:00:00 - 06/01/2022 00:00:00","BZN|BG","Without Sequence","234.00","",""
"06/01/2022 00:00:00 - 06/01/2022 01:00:00","BZN|BG","Without Sequence","67.45","",""
"06/01/2022 01:00:00 - 06/01/2022 02:00:00","BZN|BG","Without Sequence","65.68","",""
"06/01/2022 02:00:00 - 06/01/2022 03:00:00","BZN|BG","Without Sequence","57.89","",""
"06/01/2022 03:00:00 - 06/01/2022 04:00:00","BZN|BG","Without Sequence","57.04","",""
"06/01/2022 04:00:00 - 06/01/2022 05:00:00","BZN|BG","Without Sequence","66.90","",""
"06/01/2022 05:00:00 - 06/01/2022 06:00:00","BZN|BG","Without Sequence","80.98","",""
"06/01/2022 06:00:00 - 06/01/2022 07:00:00","BZN|BG","Without Sequence","96.69","",""
"06/01/2022 07:00:00 - 06/01/2022 08:00:00","BZN|BG","Without Sequence","116.70","",""
"06/01/2022 08:00:00 - 06/01/2022 09:00:00","BZN|BG","Without Sequence","118.02","",""
"06/01/2022 09:00:00 - 06/01/2022 10:00:00","BZN|BG","Without Sequence","108.85","",""
"06/01/2022 10:00:00 - 06/01/2022 11:00:00","BZN|BG","Without Sequence","110.18","",""
"06/01/2022 11:00:00 - 06/01/2022 12:00:00","BZN|BG","Without Sequence","118.57","",""
"06/01/2022 12:00:00 - 06/01/2022 13:00:00","BZN|BG","Without Sequence","115.55","",""
"06/01/2022 13:00:00 - 06/01/2022 14:00:00","BZN|BG","Without Sequence","106.96","",""
"06/01/2022 14:00:00 - 06/01/2022 15:00:00","BZN|BG","Without Sequence","110.47","",""
"06/01/2022 15:00:00 - 06/01/2022 16:00:00","BZN|BG","Without Sequence","117.99","",""
"06/01/2022 16:00:00 - 06/01/2022 17:00:00","BZN|BG","Without Sequence","125.75","",""
"06/01/2022 17:00:00 - 06/01/2022 18:00:00","BZN|BG","Without Sequence","140.15","",""
"06/01/2022 18:00:00 - 06/01/2022 19:00:00","BZN|BG","Without Sequence","139.81","",""
"06/01/2022 19:00:00 - 06/01/2022 20:00:00","BZN|BG","Without Sequence","129.12","",""
"06/01/2022 20:00:00 - 06/01/2022 21:00:00","BZN|BG","Without Sequence","118.60","",""
"06/01/2022 21:00:00 - 06/01/2022 22:00:00","BZN|BG","Without Sequence","108.94","",""
"06/01/2022 22:00:00 - 06/01/2022 23:00:00","BZN|BG","Without Sequence","101.26","",""
"06/01/2022 23:00:00 - 07/01/2022 00:00:00","BZN|BG","Without Sequence","73.36","",""
"07/01/2022 00:00:00 - 07/01/2022 01:00:00","BZN|BG","Without Sequence","289.55","",""
"07/01/2022 01:00:00 - 07/01/2022 02:00:00","BZN|BG","Without Sequence","263.60","",""
"07/01/2022 02:00:00 - 07/01/2022 03:00:00","BZN|BG","Without Sequence","225.40","",""
"07/01/2022 03:00:00 - 07/01/2022 04:00:00","BZN|BG","Without Sequence","225.40","",""
"07/01/2022 04:00:00 - 07/01/2022 05:00:00","BZN|BG","Without Sequence","227.41","",""
"07/01/2022 05:00:00 - 07/01/2022 06:00:00","BZN|BG","Without Sequence","256.26","",""
"07/01/2022 06:00:00 - 07/01/2022 07:00:00","BZN|BG","Without Sequence","287.50","",""
"07/01/2022 07:00:00 - 07/01/2022 08:00:00","BZN|BG","Without Sequence","421.67","",""
"07/01/2022 08:00:00 - 07/01/2022 09:00:00","BZN|BG","Without Sequence","486.18","",""
"07/01/2022 09:00:00 - 07/01/2022 10:00:00","BZN|BG","Without Sequence","375.98","",""
"07/01/2022 10:00:00 - 07/01/2022 11:00:00","BZN|BG","Without Sequence","369.43","",""
"07/01/2022 11:00:00 - 07/01/2022 12:00:00","BZN|BG","Without Sequence","370.01","",""
"07/01/2022 12:00:00 - 07/01/2022 13:00:00","BZN|BG","Without Sequence","366.50","",""
"07/01/2022 13:00:00 - 07/01/2022 14:00:00","BZN|BG","Without Sequence","355.36","",""
"07/01/2022 14:00:00 - 07/01/2022 15:00:00","BZN|BG","Without Sequence","356.49","",""
"07/01/2022 15:00:00 - 07/01/2022 16:00:00","BZN|BG","Without Sequence","390.35","",""
"07/01/2022 16:00:00 - 07/01/2022 17:00:00","BZN|BG","Without Sequence","467.45","",""
"07/01/2022 17:00:00 - 07/01/2022 18:00:00","BZN|BG","Without Sequence","521.93","",""
"07/01/2022 18:00:00 - 07/01/2022 19:00:00","BZN|BG","Without Sequence","498.72","",""
"07/01/2022 19:00:00 - 07/01/2022 20:00:00","BZN|BG","Without Sequence","471.29","",""
"07/01/2022 20:00:00 - 07/01/2022 21:00:00","BZN|BG","Without Sequence","445.76","",""
"07/01/2022 21:00:00 - 07/01/2022 22:00:00","BZN|BG","Without Sequence","418.18","",""
"07/01/2022 22:00:00 - 07/01/2022 23:00:00","BZN|BG","Without Sequence","381.28","",""
"07/01/2022 23:00:00 - 08/01/2022 00:00:00","BZN|BG","Without Sequence","322.88","",""
"08/01/2022 00:00:00 - 08/01/2022 01:00:00","BZN|BG","Without Sequence","274.81","",""
"08/01/2022 01:00:00 - 08/01/2022 02:00:00","BZN|BG","Without Sequence","229.49","",""
"08/01/2022 02:00:00 - 08/01/2022 03:00:00","BZN|BG","Without Sequence","229.49","",""
"08/01/2022 03:00:00 - 08/01/2022 04:00:00","BZN|BG","Without Sequence","229.49","",""
"08/01/2022 04:00:00 - 08/01/2022 05:00:00","BZN|BG","Without Sequence","244.93","",""
"08/01/2022 05:00:00 - 08/01/2022 06:00:00","BZN|BG","Without Sequence","274.89","",""
"08/01/2022 06:00:00 - 08/01/2022 07:00:00","BZN|BG","Without Sequence","324.68","",""
"08/01/2022 07:00:00 - 08/01/2022 08:00:00","BZN|BG","Without Sequence","357.75","",""
"08/01/2022 08:00:00 - 08/01/2022 09:00:00","BZN|BG","Without Sequence","422.25","",""
"08/01/2022 09:00:00 - 08/01/2022 10:00:00","BZN|BG","Without Sequence","451.80","",""
"08/01/2022 10:00:00 - 08/01/2022 11:00:00","BZN|BG","Without Sequence","447.78","",""
"08/01/2022 11:00:00 - 08/01/2022 12:00:00","BZN|BG","Without Sequence","421.27","",""
"08/01/2022 12:00:00 - 08/01/2022 13:00:00","BZN|BG","Without Sequence","404.23","",""
"08/01/2022 13:00:00 - 08/01/2022 14:00:00","BZN|BG","Without Sequence","361.83","",""
"08/01/2022 14:00:00 - 08/01/2022 15:00:00","BZN|BG","Without Sequence","331.55","",""
"08/01/2022 15:00:00 - 08/01/2022 16:00:00","BZN|BG","Without Sequence","340.09","",""
"08/01/2022 16:00:00 - 08/01/2022 17:00:00","BZN|BG","Without Sequence","392.91","",""
"08/01/2022 17:00:00 - 08/01/2022 18:00:00","BZN|BG","Without Sequence","411.20","",""
"08/01/2022 18:00:00 - 08/01/2022 19:00:00","BZN|BG","Without Sequence","369.35","",""
"08/01/2022 19:00:00 - 08/01/2022 20:00:00","BZN|BG","Without Sequence","350.71","",""
"08/01/2022 20:00:00 - 08/01/2022 21:00:00","BZN|BG","Without Sequence","316.88","",""
"08/01/2022 21:00:00 - 08/01/2022 22:00:00","BZN|BG","Without Sequence","305.19","",""
"08/01/2022 22:00:00 - 08/01/2022 23:00:00","BZN|BG","Without Sequence","274.88","",""
"08/01/2022 23:00:00 - 09/01/2022 00:00:00","BZN|BG","Without Sequence","274.85","",""
"09/01/2022 00:00:00 - 09/01/2022 01:00:00","BZN|BG","Without Sequence","229.47","",""
"09/01/2022 01:00:00 - 09/01/2022 02:00:00","BZN|BG","Without Sequence","244.96","",""
"09/01/2022 02:00:00 - 09/01/2022 03:00:00","BZN|BG","Without Sequence","234.75","",""
"09/01/2022 03:00:00 - 09/01/2022 04:00:00","BZN|BG","Without Sequence","142.03","",""
"09/01/2022 04:00:00 - 09/01/2022 05:00:00","BZN|BG","Without Sequence","122.25","",""
"09/01/2022 05:00:00 - 09/01/2022 06:00:00","BZN|BG","Without Sequence","229.47","",""
"09/01/2022 06:00:00 - 09/01/2022 07:00:00","BZN|BG","Without Sequence","244.94","",""
"09/01/2022 07:00:00 - 09/01/2022 08:00:00","BZN|BG","Without Sequence","274.87","",""
"09/01/2022 08:00:00 - 09/01/2022 09:00:00","BZN|BG","Without Sequence","343.39","",""
"09/01/2022 09:00:00 - 09/01/2022 10:00:00","BZN|BG","Without Sequence","358.09","",""
"09/01/2022 10:00:00 - 09/01/2022 11:00:00","BZN|BG","Without Sequence","369.82","",""
"09/01/2022 11:00:00 - 09/01/2022 12:00:00","BZN|BG","Without Sequence","428.13","",""
"09/01/2022 12:00:00 - 09/01/2022 13:00:00","BZN|BG","Without Sequence","408.69","",""
"09/01/2022 13:00:00 - 09/01/2022 14:00:00","BZN|BG","Without Sequence","322.84","",""
"09/01/2022 14:00:00 - 09/01/2022 15:00:00","BZN|BG","Without Sequence","332.66","",""
"09/01/2022 15:00:00 - 09/01/2022 16:00:00","BZN|BG","Without Sequence","369.74","",""
"09/01/2022 16:00:00 - 09/01/2022 17:00:00","BZN|BG","Without Sequence","441.14","",""
"09/01/2022 17:00:00 - 09/01/2022 18:00:00","BZN|BG","Without Sequence","503.33","",""
"09/01/2022 18:00:00 - 09/01/2022 19:00:00","BZN|BG","Without Sequence","496.10","",""
"09/01/2022 19:00:00 - 09/01/2022 20:00:00","BZN|BG","Without Sequence","475.15","",""
"09/01/2022 20:00:00 - 09/01/2022 21:00:00","BZN|BG","Without Sequence","466.31","",""
"09/01/2022 21:00:00 - 09/01/2022 22:00:00","BZN|BG","Without Sequence","418.59","",""
"09/01/2022 22:00:00 - 09/01/2022 23:00:00","BZN|BG","Without Sequence","422.23","",""
"09/01/2022 23:00:00 - 10/01/2022 00:00:00","BZN|BG","Without Sequence","387.72","",""
"10/01/2022 00:00:00 - 10/01/2022 01:00:00","BZN|BG","Without Sequence","274.82","",""
"10/01/2022 01:00:00 - 10/01/2022 02:00:00","BZN|BG","Without Sequence","244.93","",""
"10/01/2022 02:00:00 - 10/01/2022 03:00:00","BZN|BG","Without Sequence","229.47","",""
"10/01/2022 03:00:00 - 10/01/2022 04:00:00","BZN|BG","Without Sequence","229.47","",""
"10/01/2022 04:00:00 - 10/01/2022 05:00:00","BZN|BG","Without Sequence","229.47","",""
"10/01/2022 05:00:00 - 10/01/2022 06:00:00","BZN|BG","Without Sequence","374.83","",""
"10/01/2022 06:00:00 - 10/01/2022 07:00:00","BZN|BG","Without Sequence","464.39","",""
"10/01/2022 07:00:00 - 10/01/2022 08:00:00","BZN|BG","Without Sequence","586.66","",""
"10/01/2022 08:00:00 - 10/01/2022 09:00:00","BZN|BG","Without Sequence","595.26","",""
"10/01/2022 09:00:00 - 10/01/2022 10:00:00","BZN|BG","Without Sequence","582.33","",""
"10/01/2022 10:00:00 - 10/01/2022 11:00:00","BZN|BG","Without Sequence","527.97","",""
"10/01/2022 11:00:00 - 10/01/2022 12:00:00","BZN|BG","Without Sequence","527.97","",""
"10/01/2022 12:00:00 - 10/01/2022 13:00:00","BZN|BG","Without Sequence","553.92","",""
"10/01/2022 13:00:00 - 10/01/2022 14:00:00","BZN|BG","Without Sequence","501.81","",""
"10/01/2022 14:00:00 - 10/01/2022 15:00:00","BZN|BG","Without Sequence","501.81","",""
"10/01/2022 15:00:00 - 10/01/2022 16:00:00","BZN|BG","Without Sequence","486.03","",""
"10/01/2022 16:00:00 - 10/01/2022 17:00:00","BZN|BG","Without Sequence","460.01","",""
"10/01/2022 17:00:00 - 10/01/2022 18:00:00","BZN|BG","Without Sequence","435.59","",""
"10/01/2022 18:00:00 - 10/01/2022 19:00:00","BZN|BG","Without Sequence","274.81","",""
"10/01/2022 19:00:00 - 10/01/2022 20:00:00","BZN|BG","Without Sequence","229.47","",""
"10/01/2022 20:00:00 - 10/01/2022 21:00:00","BZN|BG","Without Sequence","221.01","",""
"10/01/2022 21:00:00 - 10/01/2022 22:00:00","BZN|BG","Without Sequence","122.25","",""
"10/01/2022 22:00:00 - 10/01/2022 23:00:00","BZN|BG","Without Sequence","97.78","",""
"10/01/2022 23:00:00 - 11/01/2022 00:00:00","BZN|BG","Without Sequence","18.99","",""
"11/01/2022 00:00:00 - 11/01/2022 01:00:00","BZN|BG","Without Sequence","99.73","",""
"11/01/2022 01:00:00 - 11/01/2022 02:00:00","BZN|BG","Without Sequence","65.63","",""
"11/01/2022 02:00:00 - 11/01/2022 03:00:00","BZN|BG","Without Sequence","50.00","",""
"11/01/2022 03:00:00 - 11/01/2022 04:00:00","BZN|BG","Without Sequence","62.63","",""
"11/01/2022 04:00:00 - 11/01/2022 05:00:00","BZN|BG","Without Sequence","103.29","",""
"11/01/2022 05:00:00 - 11/01/2022 06:00:00","BZN|BG","Without Sequence","229.47","",""
"11/01/2022 06:00:00 - 11/01/2022 07:00:00","BZN|BG","Without Sequence","229.47","",""
"11/01/2022 07:00:00 - 11/01/2022 08:00:00","BZN|BG","Without Sequence","469.17","",""
"11/01/2022 08:00:00 - 11/01/2022 09:00:00","BZN|BG","Without Sequence","534.92","",""
"11/01/2022 09:00:00 - 11/01/2022 10:00:00","BZN|BG","Without Sequence","502.42","",""
"11/01/2022 10:00:00 - 11/01/2022 11:00:00","BZN|BG","Without Sequence","539.16","",""
"11/01/2022 11:00:00 - 11/01/2022 12:00:00","BZN|BG","Without Sequence","508.45","",""
"11/01/2022 12:00:00 - 11/01/2022 13:00:00","BZN|BG","Without Sequence","494.03","",""
"11/01/2022 13:00:00 - 11/01/2022 14:00:00","BZN|BG","Without Sequence","485.80","",""
"11/01/2022 14:00:00 - 11/01/2022 15:00:00","BZN|BG","Without Sequence","498.76","",""
"11/01/2022 15:00:00 - 11/01/2022 16:00:00","BZN|BG","Without Sequence","486.32","",""
"11/01/2022 16:00:00 - 11/01/2022 17:00:00","BZN|BG","Without Sequence","486.32","",""
"11/01/2022 17:00:00 - 11/01/2022 18:00:00","BZN|BG","Without Sequence","525.63","",""
"11/01/2022 18:00:00 - 11/01/2022 19:00:00","BZN|BG","Without Sequence","502.42","",""
"11/01/2022 19:00:00 - 11/01/2022 20:00:00","BZN|BG","Without Sequence","274.82","",""
"11/01/2022 20:00:00 - 11/01/2022 21:00:00","BZN|BG","Without Sequence","284.69","",""
"11/01/2022 21:00:00 - 11/01/2022 22:00:00","BZN|BG","Without Sequence","229.47","",""
"11/01/2022 22:00:00 - 11/01/2022 23:00:00","BZN|BG","Without Sequence","221.01","",""
"11/01/2022 23:00:00 - 12/01/2022 00:00:00","BZN|BG","Without Sequence","221.00","",""
"12/01/2022 00:00:00 - 12/01/2022 01:00:00","BZN|BG","Without Sequence","101.17","",""
"12/01/2022 01:00:00 - 12/01/2022 02:00:00","BZN|BG","Without Sequence","83.89","",""
"12/01/2022 02:00:00 - 12/01/2022 03:00:00","BZN|BG","Without Sequence","70.87","",""
"12/01/2022 03:00:00 - 12/01/2022 04:00:00","BZN|BG","Without Sequence","72.44","",""
"12/01/2022 04:00:00 - 12/01/2022 05:00:00","BZN|BG","Without Sequence","142.02","",""
"12/01/2022 05:00:00 - 12/01/2022 06:00:00","BZN|BG","Without Sequence","289.82","",""
"12/01/2022 06:00:00 - 12/01/2022 07:00:00","BZN|BG","Without Sequence","461.42","",""
"12/01/2022 07:00:00 - 12/01/2022 08:00:00","BZN|BG","Without Sequence","486.49","",""
"12/01/2022 08:00:00 - 12/01/2022 09:00:00","BZN|BG","Without Sequence","586.75","",""
"12/01/2022 09:00:00 - 12/01/2022 10:00:00","BZN|BG","Without Sequence","547.46","",""
"12/01/2022 10:00:00 - 12/01/2022 11:00:00","BZN|BG","Without Sequence","474.35","",""
"12/01/2022 11:00:00 - 12/01/2022 12:00:00","BZN|BG","Without Sequence","458.66","",""
"12/01/2022 12:00:00 - 12/01/2022 13:00:00","BZN|BG","Without Sequence","450.28","",""
