"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (BGN/MWh)","Intraday Period (CET/CEST)","Intraday Price (BGN/MWh)"
"02/01/2021 06:00:00 - 02/01/2021 07:00:00","BZN|BG","Without Sequence","95.05","",""
"02/01/2021 07:00:00 - 02/01/2021 08:00:00","BZN|BG","Without Sequence","100.01","",""
"02/01/2021 08:00:00 - 02/01/2021 09:00:00","BZN|BG","Without Sequence","100.01","",""
"02/01/2021 09:00:00 - 02/01/2021 10:00:00","BZN|BG","Without Sequence","100.02","",""
"02/01/2021 10:00:00 - 02/01/2021 11:00:00","BZN|BG","Without Sequence","100.02","",""
"02/01/2021 11:00:00 - 02/01/2021 12:00:00","BZN|BG","Without Sequence","100.01","",""
"02/01/2021 12:00:00 - 02/01/2021 13:00:00","BZN|BG","Without Sequence","100.01","",""
"02/01/2021 13:00:00 - 02/01/2021 14:00:00","BZN|BG","Without Sequence","100.00","",""
"02/01/2021 14:00:00 - 02/01/2021 15:00:00","BZN|BG","Without Sequence","100.02","",""
"02/01/2021 15:00:00 - 02/01/2021 16:00:00","BZN|BG","Without Sequence","100.05","",""
"02/01/2021 16:00:00 - 02/01/2021 17:00:00","BZN|BG","Without Sequence","100.06","",""
"02/01/2021 17:00:00 - 02/01/2021 18:00:00","BZN|BG","Without Sequence","100.08","",""
"02/01/2021 18:00:00 - 02/01/2021 19:00:00","BZN|BG","Without Sequence","100.07","",""
"02/01/2021 19:00:00 - 02/01/2021 20:00:00","BZN|BG","Without Sequence","100.06","",""
"02/01/2021 20:00:00 - 02/01/2021 21:00:00","BZN|BG","Without Sequence","100.04","",""
"02/01/2021 21:00:00 - 02/01/2021 22:00:00","BZN|BG","Without Sequence","100.02","",""
"02/01/2021 22:00:00 - 02/01/2021 23:00:00","BZN|BG","Without Sequence","88.09","",""
"02/01/2021 23:00:00 - 03/01/2021 00:00:00","BZN|BG","Without Sequence","74.51","",""
"03/01/2021 00:00:00 - 03/01/2021 01:00:00","BZN|BG","Without Sequence","40.03","",""
"03/01/2021 01:00:00 - 03/01/2021 02:00:00","BZN|BG","Without Sequence","34.27","",""
"03/01/2021 02:00:00 - 03/01/2021 03:00:00","BZN|BG","Without Sequence","31.70","",""
"03/01/2021 03:00:00 - 03/01/2021 04:00:00","BZN|BG","Without Sequence","35.25","",""
"03/01/2021 04:00:00 - 03/01/2021 05:00:00","BZN|BG","Without Sequence","17.70","",""
"03/01/2021 05:00:00 - 03/01/2021 06:00:00","BZN|BG","Without Sequence","39.05","",""
"03/01/2021 06:00:00 - 03/01/2021 07:00:00","BZN|BG","Without Sequence","45.74","",""
"03/01/2021 07:00:00 - 03/01/2021 08:00:00","BZN|BG","Without Sequence","40.88","",""
"03/01/2021 08:00:00 - 03/01/2021 09:00:00","BZN|BG","Without Sequence","86.20","",""
"03/01/2021 09:00:00 - 03/01/2021 10:00:00","BZN|BG","Without Sequence","94.22","",""
"03/01/2021 10:00:00 - 03/01/2021 11:00:00","BZN|BG","Without Sequence","99.91","",""
"03/01/2021 11:00:00 - 03/01/2021 12:00:00","BZN|BG","Without Sequence","99.92","",""
"03/01/2021 12:00:00 - 03/01/2021 13:00:00","BZN|BG","Without Sequence","99.92","",""
"03/01/2021 13:00:00 - 03/01/2021 14:00:00","BZN|BG","Without Sequence","99.93","",""
"03/01/2021 14:00:00 - 03/01/2021 15:00:00","BZN|BG","Without Sequence","99.91","",""
"03/01/2021 15:00:00 - 03/01/2021 16:00:00","BZN|BG","Without Sequence","99.91","",""
"03/01/2021 16:00:00 - 03/01/2021 17:00:00","BZN|BG","Without Sequence","99.95","",""
"03/01/2021 17:00:00 - 03/01/2021 18:00:00","BZN|BG","Without Sequence","99.99","",""
"03/01/2021 18:00:00 - 03/01/2021 19:00:00","BZN|BG","Without Sequence","100.19","",""
"03/01/2021 19:00:00 - 03/01/2021 20:00:00","BZN|BG","Without Sequence","100.15","",""
"03/01/2021 20:00:00 - 03/01/2021 21:00:00","BZN|BG","Without Sequence","100.20","",""
"03/01/2021 21:00:00 - 03/01/2021 22:00:00","BZN|BG","Without Sequence","100.16","",""
"03/01/2021 22:00:00 - 03/01/2021 23:00:00","BZN|BG","Without Sequence","100.16","",""
"03/01/2021 23:00:00 - 04/01/2021 00:00:00","BZN|BG","Without Sequence","99.97","",""
"04/01/2021 00:00:00 - 04/01/2021 01:00:00","BZN|BG","Without Sequence","47.06","",""
"04/01/2021 01:00:00 - 04/01/2021 02:00:00","BZN|BG","Without Sequence","43.01","",""
"04/01/2021 02:00:00 - 04/01/2021 03:00:00","BZN|BG","Without Sequence","32.48","",""
"04/01/2021 03:00:00 - 04/01/2021 04:00:00","BZN|BG","Without Sequence","32.34","",""
"04/01/2021 04:00:00 - 04/01/2021 05:00:00","BZN|BG","Without Sequence","58.74","",""
"04/01/2021 05:00:00 - 04/01/2021 06:00:00","BZN|BG","Without Sequence","68.53","",""
"04/01/2021 06:00:00 - 04/01/2021 07:00:00","BZN|BG","Without Sequence","106.92","",""
"04/01/2021 07:00:00 - 04/01/2021 08:00:00","BZN|BG","Without Sequence","106.98","",""
"04/01/2021 08:00:00 - 04/01/2021 09:00:00","BZN|BG","Without Sequence","110.99","",""
"04/01/2021 09:00:00 - 04/01/2021 10:00:00","BZN|BG","Without Sequence","116.93","",""
"04/01/2021 10:00:00 - 04/01/2021 11:00:00","BZN|BG","Without Sequence","116.94","",""
"04/01/2021 11:00:00 - 04/01/2021 12:00:00","BZN|BG","Without Sequence","110.93","",""
"04/01/2021 12:00:00 - 04/01/2021 13:00:00","BZN|BG","Without Sequence","116.96","",""
"04/01/2021 13:00:00 - 04/01/2021 14:00:00","BZN|BG","Without Sequence","116.95","",""
"04/01/2021 14:00:00 - 04/01/2021 15:00:00","BZN|BG","Without Sequence","117.00","",""
"04/01/2021 15:00:00 - 04/01/2021 16:00:00","BZN|BG","Without Sequence","116.91","",""
"04/01/2021 16:00:00 - 04/01/2021 17:00:00","BZN|BG","Without Sequence","118.08","",""
"04/01/2021 17:00:00 - 04/01/2021 18:00:00","BZN|BG","Without Sequence","120.91","",""
"04/01/2021 18:00:00 - 04/01/2021 19:00:00","BZN|BG","Without Sequence","116.97","",""
"04/01/2021 19:00:00 - 04/01/2021 20:00:00","BZN|BG","Without Sequence","116.92","",""
"04/01/2021 20:00:00 - 04/01/2021 21:00:00","BZN|BG","Without Sequence","120.91","",""
"04/01/2021 21:00:00 - 04/01/2021 22:00:00","BZN|BG","Without Sequence","116.94","",""
"04/01/2021 22:00:00 - 04/01/2021 23:00:00","BZN|BG","Without Sequence","91.76","",""
"04/01/2021 23:00:00 - 05/01/2021 00:00:00","BZN|BG","Without Sequence","80.02","",""
"05/01/2021 00:00:00 - 05/01/2021 01:00:00","BZN|BG","Without Sequence","85.49","",""
"05/01/2021 01:00:00 - 05/01/2021 02:00:00","BZN|BG","Without Sequence","85.24","",""
"05/01/2021 02:00:00 - 05/01/2021 03:00:00","BZN|BG","Without Sequence","58.61","",""
"05/01/2021 03:00:00 - 05/01/2021 04:00:00","BZN|BG","Without Sequence","43.84","",""
"05/01/2021 04:00:00 - 05/01/2021 05:00:00","BZN|BG","Without Sequence","79.83","",""
"05/01/2021 05:00:00 - 05/01/2021 06:00:00","BZN|BG","Without Sequence","85.29","",""
"05/01/2021 06:00:00 - 05/01/2021 07:00:00","BZN|BG","Without Sequence","100.26","",""
"05/01/2021 07:00:00 - 05/01/2021 08:00:00","BZN|BG","Without Sequence","107.22","",""
"05/01/2021 08:00:00 - 05/01/2021 09:00:00","BZN|BG","Without Sequence","112.24","",""
"05/01/2021 09:00:00 - 05/01/2021 10:00:00","BZN|BG","Without Sequence","113.47","",""
"05/01/2021 10:00:00 - 05/01/2021 11:00:00","BZN|BG","Without Sequence","110.27","",""
"05/01/2021 11:00:00 - 05/01/2021 12:00:00","BZN|BG","Without Sequence","110.22","",""
"05/01/2021 12:00:00 - 05/01/2021 13:00:00","BZN|BG","Without Sequence","110.06","",""
"05/01/2021 13:00:00 - 05/01/2021 14:00:00","BZN|BG","Without Sequence","110.06","",""
"05/01/2021 14:00:00 - 05/01/2021 15:00:00","BZN|BG","Without Sequence","110.21","",""
"05/01/2021 15:00:00 - 05/01/2021 16:00:00","BZN|BG","Without Sequence","110.29","",""
"05/01/2021 16:00:00 - 05/01/2021 17:00:00","BZN|BG","Without Sequence","120.05","",""
"05/01/2021 17:00:00 - 05/01/2021 18:00:00","BZN|BG","Without Sequence","127.08","",""
"05/01/2021 18:00:00 - 05/01/2021 19:00:00","BZN|BG","Without Sequence","111.84","",""
"05/01/2021 19:00:00 - 05/01/2021 20:00:00","BZN|BG","Without Sequence","107.26","",""
"05/01/2021 20:00:00 - 05/01/2021 21:00:00","BZN|BG","Without Sequence","107.27","",""
"05/01/2021 21:00:00 - 05/01/2021 22:00:00","BZN|BG","Without Sequence","107.30","",""
"05/01/2021 22:00:00 - 05/01/2021 23:00:00","BZN|BG","Without Sequence","103.23","",""
"05/01/2021 23:00:00 - 06/01/2021 00:00:00","BZN|BG","Without Sequence","102.89","",""
"06/01/2021 00:00:00 - 06/01/2021 01:00:00","BZN|BG","Without Sequence","68.77","",""
"06/01/2021 01:00:00 - 06/01/2021 02:00:00","BZN|BG","Without Sequence","54.01","",""
"06/01/2021 02:00:00 - 06/01/2021 03:00:00","BZN|BG","Without Sequence","45.51","",""
"06/01/2021 03:00:00 - 06/01/2021 04:00:00","BZN|BG","Without Sequence","44.97","",""
"06/01/2021 04:00:00 - 06/01/2021 05:00:00","BZN|BG","Without Sequence","50.80","",""
"06/01/2021 05:00:00 - 06/01/2021 06:00:00","BZN|BG","Without Sequence","93.11","",""
"06/01/2021 06:00:00 - 06/01/2021 07:00:00","BZN|BG","Without Sequence","101.74","",""
"06/01/2021 07:00:00 - 06/01/2021 08:00:00","BZN|BG","Without Sequence","104.70","",""
"06/01/2021 08:00:00 - 06/01/2021 09:00:00","BZN|BG","Without Sequence","107.73","",""
"06/01/2021 09:00:00 - 06/01/2021 10:00:00","BZN|BG","Without Sequence","105.54","",""
"06/01/2021 10:00:00 - 06/01/2021 11:00:00","BZN|BG","Without Sequence","109.46","",""
"06/01/2021 11:00:00 - 06/01/2021 12:00:00","BZN|BG","Without Sequence","108.24","",""
"06/01/2021 12:00:00 - 06/01/2021 13:00:00","BZN|BG","Without Sequence","107.72","",""
"06/01/2021 13:00:00 - 06/01/2021 14:00:00","BZN|BG","Without Sequence","107.39","",""
"06/01/2021 14:00:00 - 06/01/2021 15:00:00","BZN|BG","Without Sequence","104.72","",""
"06/01/2021 15:00:00 - 06/01/2021 16:00:00","BZN|BG","Without Sequence","103.65","",""
"06/01/2021 16:00:00 - 06/01/2021 17:00:00","BZN|BG","Without Sequence","104.77","",""
"06/01/2021 17:00:00 - 06/01/2021 18:00:00","BZN|BG","Without Sequence","108.86","",""
"06/01/2021 18:00:00 - 06/01/2021 19:00:00","BZN|BG","Without Sequence","107.74","",""
"06/01/2021 19:00:00 - 06/01/2021 20:00:00","BZN|BG","Without Sequence","104.77","",""
"06/01/2021 20:00:00 - 06/01/2021 21:00:00","BZN|BG","Without Sequence","107.71","",""
"06/01/2021 21:00:00 - 06/01/2021 22:00:00","BZN|BG","Without Sequence","101.73","",""
"06/01/2021 22:00:00 - 06/01/2021 23:00:00","BZN|BG","Without Sequence","87.84","",""
"06/01/2021 23:00:00 - 07/01/2021 00:00:00","BZN|BG","Without Sequence","80.16","",""
"07/01/2021 00:00:00 - 07/01/2021 01:00:00","BZN|BG","Without Sequence","50.96","",""
"07/01/2021 01:00:00 - 07/01/2021 02:00:00","BZN|BG","Without Sequence","43.78","",""
"07/01/2021 02:00:00 - 07/01/2021 03:00:00","BZN|BG","Without Sequence","25.99","",""
"07/01/2021 03:00:00 - 07/01/2021 04:00:00","BZN|BG","Without Sequence","27.74","",""
"07/01/2021 04:00:00 - 07/01/2021 05:00:00","BZN|BG","Without Sequence","43.68","",""
"07/01/2021 05:00:00 - 07/01/2021 06:00:00","BZN|BG","Without Sequence","83.37","",""
"07/01/2021 06:00:00 - 07/01/2021 07:00:00","BZN|BG","Without Sequence","117.72","",""
"07/01/2021 07:00:00 - 07/01/2021 08:00:00","BZN|BG","Without Sequence","120.42","",""
"07/01/2021 08:00:00 - 07/01/2021 09:00:00","BZN|BG","Without Sequence","125.78","",""
"07/01/2021 09:00:00 - 07/01/2021 10:00:00","BZN|BG","Without Sequence","133.73","",""
"07/01/2021 10:00:00 - 07/01/2021 11:00:00","BZN|BG","Without Sequence","137.02","",""
"07/01/2021 11:00:00 - 07/01/2021 12:00:00","BZN|BG","Without Sequence","133.75","",""
"07/01/2021 12:00:00 - 07/01/2021 13:00:00","BZN|BG","Without Sequence","125.78","",""
"07/01/2021 13:00:00 - 07/01/2021 14:00:00","BZN|BG","Without Sequence","117.79","",""
"07/01/2021 14:00:00 - 07/01/2021 15:00:00","BZN|BG","Without Sequence","117.78","",""
"07/01/2021 15:00:00 - 07/01/2021 16:00:00","BZN|BG","Without Sequence","121.70","",""
"07/01/2021 16:00:00 - 07/01/2021 17:00:00","BZN|BG","Without Sequence","133.76","",""
"07/01/2021 17:00:00 - 07/01/2021 18:00:00","BZN|BG","Without Sequence","133.79","",""
"07/01/2021 18:00:00 - 07/01/2021 19:00:00","BZN|BG","Without Sequence","133.76","",""
"07/01/2021 19:00:00 - 07/01/2021 20:00:00","BZN|BG","Without Sequence","133.72","",""
"07/01/2021 20:00:00 - 07/01/2021 21:00:00","BZN|BG","Without Sequence","133.74","",""
"07/01/2021 21:00:00 - 07/01/2021 22:00:00","BZN|BG","Without Sequence","132.06","",""
"07/01/2021 22:00:00 - 07/01/2021 23:00:00","BZN|BG","Without Sequence","121.80","",""
"07/01/2021 23:00:00 - 08/01/2021 00:00:00","BZN|BG","Without Sequence","116.64","",""
"08/01/2021 00:00:00 - 08/01/2021 01:00:00","BZN|BG","Without Sequence","85.29","",""
"08/01/2021 01:00:00 - 08/01/2021 02:00:00","BZN|BG","Without Sequence","85.26","",""
"08/01/2021 02:00:00 - 08/01/2021 03:00:00","BZN|BG","Without Sequence","85.22","",""
"08/01/2021 03:00:00 - 08/01/2021 04:00:00","BZN|BG","Without Sequence","85.25","",""
"08/01/2021 04:00:00 - 08/01/2021 05:00:00","BZN|BG","Without Sequence","85.26","",""
"08/01/2021 05:00:00 - 08/01/2021 06:00:00","BZN|BG","Without Sequence","117.07","",""
"08/01/2021 06:00:00 - 08/01/2021 07:00:00","BZN|BG","Without Sequence","120.36","",""
"08/01/2021 07:00:00 - 08/01/2021 08:00:00","BZN|BG","Without Sequence","139.01","",""
"08/01/2021 08:00:00 - 08/01/2021 09:00:00","BZN|BG","Without Sequence","139.37","",""
"08/01/2021 09:00:00 - 08/01/2021 10:00:00","BZN|BG","Without Sequence","162.31","",""
"08/01/2021 10:00:00 - 08/01/2021 11:00:00","BZN|BG","Without Sequence","188.03","",""
"08/01/2021 11:00:00 - 08/01/2021 12:00:00","BZN|BG","Without Sequence","180.21","",""
"08/01/2021 12:00:00 - 08/01/2021 13:00:00","BZN|BG","Without Sequence","150.44","",""
"08/01/2021 13:00:00 - 08/01/2021 14:00:00","BZN|BG","Without Sequence","137.09","",""
"08/01/2021 14:00:00 - 08/01/2021 15:00:00","BZN|BG","Without Sequence","125.36","",""
"08/01/2021 15:00:00 - 08/01/2021 16:00:00","BZN|BG","Without Sequence","125.33","",""
"08/01/2021 16:00:00 - 08/01/2021 17:00:00","BZN|BG","Without Sequence","132.04","",""
"08/01/2021 17:00:00 - 08/01/2021 18:00:00","BZN|BG","Without Sequence","130.39","",""
"08/01/2021 18:00:00 - 08/01/2021 19:00:00","BZN|BG","Without Sequence","130.35","",""
"08/01/2021 19:00:00 - 08/01/2021 20:00:00","BZN|BG","Without Sequence","127.05","",""
"08/01/2021 20:00:00 - 08/01/2021 21:00:00","BZN|BG","Without Sequence","125.32","",""
"08/01/2021 21:00:00 - 08/01/2021 22:00:00","BZN|BG","Without Sequence","110.38","",""
"08/01/2021 22:00:00 - 08/01/2021 23:00:00","BZN|BG","Without Sequence","99.57","",""
"08/01/2021 23:00:00 - 09/01/2021 00:00:00","BZN|BG","Without Sequence","85.21","",""
"09/01/2021 00:00:00 - 09/01/2021 01:00:00","BZN|BG","Without Sequence","35.30","",""
"09/01/2021 01:00:00 - 09/01/2021 02:00:00","BZN|BG","Without Sequence","2.96","",""
"09/01/2021 02:00:00 - 09/01/2021 03:00:00","BZN|BG","Without Sequence","1.98","",""
"09/01/2021 03:00:00 - 09/01/2021 04:00:00","BZN|BG","Without Sequence","0.10","",""
"09/01/2021 04:00:00 - 09/01/2021 05:00:00","BZN|BG","Without Sequence","2.05","",""
"09/01/2021 05:00:00 - 09/01/2021 06:00:00","BZN|BG","Without Sequence","39.09","",""
"09/01/2021 06:00:00 - 09/01/2021 07:00:00","BZN|BG","Without Sequence","58.75","",""
"09/01/2021 07:00:00 - 09/01/2021 08:00:00","BZN|BG","Without Sequence","100.81","",""
"09/01/2021 08:00:00 - 09/01/2021 09:00:00","BZN|BG","Without Sequence","100.84","",""
"09/01/2021 09:00:00 - 09/01/2021 10:00:00","BZN|BG","Without Sequence","100.87","",""
"09/01/2021 10:00:00 - 09/01/2021 11:00:00","BZN|BG","Without Sequence","100.88","",""
"09/01/2021 11:00:00 - 09/01/2021 12:00:00","BZN|BG","Without Sequence","100.87","",""
"09/01/2021 12:00:00 - 09/01/2021 13:00:00","BZN|BG","Without Sequence","100.88","",""
"09/01/2021 13:00:00 - 09/01/2021 14:00:00","BZN|BG","Without Sequence","100.87","",""
"09/01/2021 14:00:00 - 09/01/2021 15:00:00","BZN|BG","Without Sequence","100.86","",""
"09/01/2021 15:00:00 - 09/01/2021 16:00:00","BZN|BG","Without Sequence","100.89","",""
"09/01/2021 16:00:00 - 09/01/2021 17:00:00","BZN|BG","Without Sequence","111.87","",""
"09/01/2021 17:00:00 - 09/01/2021 18:00:00","BZN|BG","Without Sequence","111.89","",""
"09/01/2021 18:00:00 - 09/01/2021 19:00:00","BZN|BG","Without Sequence","111.89","",""
"09/01/2021 19:00:00 - 09/01/2021 20:00:00","BZN|BG","Without Sequence","111.89","",""
"09/01/2021 20:00:00 - 09/01/2021 21:00:00","BZN|BG","Without Sequence","111.87","",""
"09/01/2021 21:00:00 - 09/01/2021 22:00:00","BZN|BG","Without Sequence","103.85","",""
"09/01/2021 22:00:00 - 09/01/2021 23:00:00","BZN|BG","Without Sequence","103.84","",""
"09/01/2021 23:00:00 - 10/01/2021 00:00:00","BZN|BG","Without Sequence","92.43","",""
"10/01/2021 00:00:00 - 10/01/2021 01:00:00","BZN|BG","Without Sequence","102.24","",""
"10/01/2021 01:00:00 - 10/01/2021 02:00:00","BZN|BG","Without Sequence","101.30","",""
"10/01/2021 02:00:00 - 10/01/2021 03:00:00","BZN|BG","Without Sequence","100.28","",""
"10/01/2021 03:00:00 - 10/01/2021 04:00:00","BZN|BG","Without Sequence","97.76","",""
"10/01/2021 04:00:00 - 10/01/2021 05:00:00","BZN|BG","Without Sequence","97.61","",""
"10/01/2021 05:00:00 - 10/01/2021 06:00:00","BZN|BG","Without Sequence","97.75","",""
"10/01/2021 06:00:00 - 10/01/2021 07:00:00","BZN|BG","Without Sequence","88.27","",""
"10/01/2021 07:00:00 - 10/01/2021 08:00:00","BZN|BG","Without Sequence","88.26","",""
"10/01/2021 08:00:00 - 10/01/2021 09:00:00","BZN|BG","Without Sequence","100.20","",""
"10/01/2021 09:00:00 - 10/01/2021 10:00:00","BZN|BG","Without Sequence","100.25","",""
"10/01/2021 10:00:00 - 10/01/2021 11:00:00","BZN|BG","Without Sequence","100.25","",""
"10/01/2021 11:00:00 - 10/01/2021 12:00:00","BZN|BG","Without Sequence","100.26","",""
"10/01/2021 12:00:00 - 10/01/2021 13:00:00","BZN|BG","Without Sequence","100.25","",""
"10/01/2021 13:00:00 - 10/01/2021 14:00:00","BZN|BG","Without Sequence","100.23","",""
"10/01/2021 14:00:00 - 10/01/2021 15:00:00","BZN|BG","Without Sequence","100.22","",""
"10/01/2021 15:00:00 - 10/01/2021 16:00:00","BZN|BG","Without Sequence","100.23","",""
"10/01/2021 16:00:00 - 10/01/2021 17:00:00","BZN|BG","Without Sequence","100.25","",""
"10/01/2021 17:00:00 - 10/01/2021 18:00:00","BZN|BG","Without Sequence","100.30","",""
"10/01/2021 18:00:00 - 10/01/2021 19:00:00","BZN|BG","Without Sequence","104.84","",""
"10/01/2021 19:00:00 - 10/01/2021 20:00:00","BZN|BG","Without Sequence","100.94","",""
"10/01/2021 20:00:00 - 10/01/2021 21:00:00","BZN|BG","Without Sequence","100.27","",""
"10/01/2021 21:00:00 - 10/01/2021 22:00:00","BZN|BG","Without Sequence","100.22","",""
"10/01/2021 22:00:00 - 10/01/2021 23:00:00","BZN|BG","Without Sequence","95.26","",""
"10/01/2021 23:00:00 - 11/01/2021 00:00:00","BZN|BG","Without Sequence","81.00","",""
"11/01/2021 00:00:00 - 11/01/2021 01:00:00","BZN|BG","Without Sequence","46.38","",""
"11/01/2021 01:00:00 - 11/01/2021 02:00:00","BZN|BG","Without Sequence","43.56","",""
"11/01/2021 02:00:00 - 11/01/2021 03:00:00","BZN|BG","Without Sequence","39.07","",""
"11/01/2021 03:00:00 - 11/01/2021 04:00:00","BZN|BG","Without Sequence","35.24","",""
"11/01/2021 04:00:00 - 11/01/2021 05:00:00","BZN|BG","Without Sequence","41.82","",""
"11/01/2021 05:00:00 - 11/01/2021 06:00:00","BZN|BG","Without Sequence","67.07","",""
"11/01/2021 06:00:00 - 11/01/2021 07:00:00","BZN|BG","Without Sequence","104.00","",""
"11/01/2021 07:00:00 - 11/01/2021 08:00:00","BZN|BG","Without Sequence","125.92","",""
"11/01/2021 08:00:00 - 11/01/2021 09:00:00","BZN|BG","Without Sequence","125.96","",""
"11/01/2021 09:00:00 - 11/01/2021 10:00:00","BZN|BG","Without Sequence","125.96","",""
"11/01/2021 10:00:00 - 11/01/2021 11:00:00","BZN|BG","Without Sequence","125.98","",""
"11/01/2021 11:00:00 - 11/01/2021 12:00:00","BZN|BG","Without Sequence","125.95","",""
"11/01/2021 12:00:00 - 11/01/2021 13:00:00","BZN|BG","Without Sequence","125.94","",""
"11/01/2021 13:00:00 - 11/01/2021 14:00:00","BZN|BG","Without Sequence","125.92","",""
"11/01/2021 14:00:00 - 11/01/2021 15:00:00","BZN|BG","Without Sequence","125.91","",""
"11/01/2021 15:00:00 - 11/01/2021 16:00:00","BZN|BG","Without Sequence","125.92","",""
"11/01/2021 16:00:00 - 11/01/2021 17:00:00","BZN|BG","Without Sequence","115.90","",""
"11/01/2021 17:00:00 - 11/01/2021 18:00:00","BZN|BG","Without Sequence","110.23","",""
"11/01/2021 18:00:00 - 11/01/2021 19:00:00","BZN|BG","Without Sequence","106.98","",""
"11/01/2021 19:00:00 - 11/01/2021 20:00:00","BZN|BG","Without Sequence","106.97","",""
"11/01/2021 20:00:00 - 11/01/2021 21:00:00","BZN|BG","Without Sequence","106.93","",""
"11/01/2021 21:00:00 - 11/01/2021 22:00:00","BZN|BG","Without Sequence","101.97","",""
"11/01/2021 22:00:00 - 11/01/2021 23:00:00","BZN|BG","Without Sequence","99.96","",""
"11/01/2021 23:00:00 - 12/01/2021 00:00:00","BZN|BG","Without Sequence","88.87","",""
"12/01/2021 00:00:00 - 12/01/2021 01:00:00","BZN|BG","Without Sequence","87.09","",""
"12/01/2021 01:00:00 - 12/01/2021 02:00:00","BZN|BG","Without Sequence","50.01","",""
"12/01/2021 02:00:00 - 12/01/2021 03:00:00","BZN|BG","Without Sequence","43.48","",""
"12/01/2021 03:00:00 - 12/01/2021 04:00:00","BZN|BG","Without Sequence","45.64","",""
"12/01/2021 04:00:00 - 12/01/2021 05:00:00","BZN|BG","Without Sequence","75.25","",""
"12/01/2021 05:00:00 - 12/01/2021 06:00:00","BZN|BG","Without Sequence","85.25","",""
"12/01/2021 06:00:00 - 12/01/2021 07:00:00","BZN|BG","Without Sequence","114.79","",""
"12/01/2021 07:00:00 - 12/01/2021 08:00:00","BZN|BG","Without Sequence","135.17","",""
"12/01/2021 08:00:00 - 12/01/2021 09:00:00","BZN|BG","Without Sequence","155.99","",""
"12/01/2021 09:00:00 - 12/01/2021 10:00:00","BZN|BG","Without Sequence","161.73","",""
"12/01/2021 10:00:00 - 12/01/2021 11:00:00","BZN|BG","Without Sequence","150.26","",""
"12/01/2021 11:00:00 - 12/01/2021 12:00:00","BZN|BG","Without Sequence","135.18","",""
"12/01/2021 12:00:00 - 12/01/2021 13:00:00","BZN|BG","Without Sequence","135.14","",""
